osm_id,code,fclass,name,type,center,area
397719175,1500,building,Matilda House,residential,"(103.89907921052632, 103.89907921052632)",12.3203125
397719638,1500,building,,residential,"(103.89777817692308, 103.89777817692308)",10.654296875
397719639,1500,building,,residential,"(103.89749213846154, 103.89749213846154)",11.0986328125
397719640,1500,building,,residential,"(103.89723217692307, 103.89723217692307)",11.0078125
397719641,1500,building,,residential,"(103.89688916923076, 103.89688916923076)",10.8896484375
397719642,1500,building,,residential,"(103.89683198461537, 103.89683198461537)",9.8349609375
397719643,1500,building,,residential,"(103.89704849999998, 103.89704849999998)",10.5302734375
397719644,1500,building,,residential,"(103.89738698000002, 103.89738698000002)",10.0830078125
397719645,1500,building,,residential,"(103.8976653, 103.8976653)",9.232421875
397720907,1500,building,,residential,"(103.89853562553189, 103.89853562553189)",16.87109375
397720908,1500,building,,residential,"(103.89872180638297, 103.89872180638297)",16.865234375
397720909,1500,building,,residential,"(103.89860902222225, 103.89860902222225)",11.484375
397720910,1500,building,,residential,"(103.8985246138889, 103.8985246138889)",11.4921875
397720911,1500,building,,residential,"(103.89829138611111, 103.89829138611111)",11.494140625
397720912,1500,building,,residential,"(103.89817640999999, 103.89817640999999)",104.1962890625
397720913,1500,building,,residential,"(103.89798329148935, 103.89798329148935)",16.8701171875
397720914,1500,building,,residential,"(103.89784153114752, 103.89784153114752)",16.87890625
397720915,1500,building,,residential,"(103.89772155081967, 103.89772155081967)",16.8818359375
397720916,1500,building,,residential,"(103.89805316388887, 103.89805316388887)",11.4755859375
397727176,1500,building,,residential,"(103.90061397543867, 103.90061397543867)",105.9521484375
397727192,1500,building,,residential,"(103.89984250292687, 103.89984250292687)",62.158203125
397727219,1500,building,,residential,"(103.90127395314288, 103.90127395314288)",62.599609375
397727220,1500,building,,residential,"(103.90054755472634, 103.90054755472634)",61.7998046875
397727221,1500,building,,residential,"(103.8998351786982, 103.8998351786982)",53.0791015625
397727222,1500,building,,residential,"(103.90093825294116, 103.90093825294116)",34.3291015625
397727223,1500,building,,residential,"(103.90015142380955, 103.90015142380955)",39.681640625
397727224,1500,building,,residential,"(103.90023798000001, 103.90023798000001)",4.7255859375
397727225,1500,building,,residential,"(103.89859728000002, 103.89859728000002)",2.4833984375
397728468,1500,building,,residential,"(103.89920127127658, 103.89920127127658)",81.873046875
397734187,1500,building,,residential,"(103.90307146444445, 103.90307146444445)",9.7626953125
397734188,1500,building,,residential,"(103.90187188, 103.90187188)",12.1044921875
397734189,1500,building,,residential,"(103.90161954054054, 103.90161954054054)",10.8974609375
397734190,1500,building,,residential,"(103.90292974000002, 103.90292974000002)",9.7900390625
397734191,1500,building,,residential,"(103.90278329333336, 103.90278329333336)",10.4892578125
397734192,1500,building,,residential,"(103.90235848837212, 103.90235848837212)",12.8759765625
397734193,1500,building,,residential,"(103.90253727999999, 103.90253727999999)",27.08203125
397734194,1500,building,,residential,"(103.90191563070869, 103.90191563070869)",44.896484375
397734195,1500,building,,residential,"(103.90139888823529, 103.90139888823529)",22.927734375
397734196,1500,building,,residential,"(103.9017855, 103.9017855)",11.6123046875
397734197,1500,building,,residential,"(103.90207260508474, 103.90207260508474)",11.53125
397796750,1500,building,,residential,"(103.89268616, 103.89268616)",7.4716796875
397916948,1500,building,,residential,"(113.97685305, 113.97685305)",103.5126953125
397920207,1500,building,,residential,"(113.9642538, 113.9642538)",315.3115234375
398173502,1500,building,,residential,"(103.90044923499997, 103.90044923499997)",25.9560546875
398173503,1500,building,,residential,"(103.90071271379311, 103.90071271379311)",22.9892578125
398173504,1500,building,,residential,"(103.90166736756758, 103.90166736756758)",25.46875
398173506,1500,building,,residential,"(103.90195419615382, 103.90195419615382)",26.7099609375
398173507,1500,building,,residential,"(103.90210671, 103.90210671)",19.607421875
398173508,1500,building,,residential,"(103.90113820303031, 103.90113820303031)",26.337890625
399069453,1500,building,,residential,"(103.70895685238094, 103.70895685238094)",35.4208984375
399069454,1500,building,,residential,"(103.70915678260867, 103.70915678260867)",32.9814453125
399871752,1500,building,,residential,"(103.7312921076923, 103.7312921076923)",6.4921875
399871753,1500,building,,residential,"(103.7317133846154, 103.7317133846154)",6.5830078125
399871754,1500,building,,residential,"(103.7320954076923, 103.7320954076923)",6.1357421875
399871755,1500,building,,residential,"(103.73231439230769, 103.73231439230769)",7.015625
399871756,1500,building,,residential,"(103.73204618461538, 103.73204618461538)",8.27734375
399871757,1500,building,,residential,"(103.73172463076925, 103.73172463076925)",7.87890625
399871758,1500,building,,residential,"(103.73158266923075, 103.73158266923075)",7.19921875
399871759,1500,building,,residential,"(103.73133107692306, 103.73133107692306)",5.919921875
400536137,1500,building,,residential,"(103.89338868888886, 103.89338868888886)",24.447265625
400536181,1500,building,,residential,"(103.89230635714286, 103.89230635714286)",18.2861328125
400536183,1500,building,,residential,"(103.89243643333333, 103.89243643333333)",13.8115234375
400537160,1500,building,,residential,"(103.89231471111114, 103.89231471111114)",20.9697265625
400539354,1500,building,,residential,"(103.88310453913046, 103.88310453913046)",31.78125
400792933,1500,building,,residential,"(103.89212728000001, 103.89212728000001)",34.7919921875
400794955,1500,building,,residential,"(103.88945368352942, 103.88945368352942)",28.5390625
400794956,1500,building,,residential,"(103.88895881219511, 103.88895881219511)",30.39453125
400794957,1500,building,,residential,"(103.89059855367647, 103.89059855367647)",28.1123046875
400794958,1500,building,,residential,"(103.8900908469565, 103.8900908469565)",30.6357421875
400972617,1500,building,,residential,"(103.89269196041664, 103.89269196041664)",39.1806640625
400976650,1500,building,,residential,"(103.89327367272728, 103.89327367272728)",20.7861328125
401190516,1500,building,,residential,"(103.89153019749997, 103.89153019749997)",24.91015625
402009138,1500,building,,residential,"(101.51980954000001, 101.51980954000001)",71.865234375
402009140,1500,building,,residential,"(101.52093778000001, 101.52093778000001)",59.61376953125
403558562,1500,building,Serenity,residential,"(101.7035119, 101.7035119)",24.5693359375
404864260,1500,building,,residential,"(103.93820468888889, 103.93820468888889)",60.1357421875
404864261,1500,building,,residential,"(103.93856042, 103.93856042)",14.515625
404864262,1500,building,,residential,"(103.93913830000001, 103.93913830000001)",49.439453125
405066256,1500,building,,residential,"(103.93711472727273, 103.93711472727273)",20.7763671875
405066257,1500,building,,residential,"(103.93714800588234, 103.93714800588234)",24.0625
405066259,1500,building,,residential,"(103.9362502181818, 103.9362502181818)",21.1396484375
405066260,1500,building,,residential,"(103.93622338, 103.93622338)",7.7080078125
405066261,1500,building,,residential,"(103.9364019, 103.9364019)",24.9169921875
405797638,1500,building,Jasmine Tower Block A,residential,"(101.62760624324324, 101.62760624324324)",75.3125
405797639,1500,building,Jasmine Tower Block B,residential,"(101.62852970166664, 101.62852970166664)",71.6748046875
405799250,1500,building,Block A,residential,"(101.62730020000001, 101.62730020000001)",91.27978515625
405799251,1500,building,Block B,residential,"(101.62841662000001, 101.62841662000001)",52.14794921875
405799252,1500,building,Block C,residential,"(101.62718124, 101.62718124)",96.794921875
405799253,1500,building,Block D,residential,"(101.6283012, 101.6283012)",51.0458984375
405825787,1500,building,,residential,"(101.57739601538462, 101.57739601538462)",82.4638671875
405825788,1500,building,,residential,"(101.57708839999998, 101.57708839999998)",85.09814453125
405825790,1500,building,,residential,"(101.57801061538461, 101.57801061538461)",84.9853515625
405825791,1500,building,,residential,"(101.57793078461539, 101.57793078461539)",83.80322265625
405849676,1500,building,,residential,"(101.55010298461539, 101.55010298461539)",130.49462890625
405849677,1500,building,,residential,"(101.55099458, 101.55099458)",111.1318359375
405849678,1500,building,,residential,"(101.55045437999999, 101.55045437999999)",106.640625
405961858,1500,building,,residential,"(101.53250652307693, 101.53250652307693)",83.4287109375
405961859,1500,building,,residential,"(101.53187257692305, 101.53187257692305)",84.08935546875
405961860,1500,building,,residential,"(101.53187374615385, 101.53187374615385)",81.45751953125
406341103,1500,building,,residential,"(103.87773480000001, 103.87773480000001)",31.099609375
406341105,1500,building,,residential,"(103.87824570000001, 103.87824570000001)",25.28515625
406341106,1500,building,,residential,"(103.87857152, 103.87857152)",23.984375
407156808,1500,building,8 Kinrara,residential,"(101.64527301999999, 101.64527301999999)",482.419921875
407617508,1500,building,,residential,"(103.75120030909093, 103.75120030909093)",26.2080078125
407617509,1500,building,,residential,"(103.7518417846154, 103.7518417846154)",70.892578125
407617510,1500,building,,residential,"(103.75267398461538, 103.75267398461538)",66.6435546875
408163451,1500,building,,residential,"(103.81037208648651, 103.81037208648651)",24.3232421875
417177870,1500,building,,residential,"(103.14191582000001, 103.14191582000001)",42.5361328125
417177877,1500,building,,residential,"(103.14155215999999, 103.14155215999999)",36.701171875
417177882,1500,building,,residential,"(103.14163816, 103.14163816)",25.728515625
417177887,1500,building,,residential,"(103.14141323999999, 103.14141323999999)",18.4248046875
417177896,1500,building,,residential,"(103.14191819999998, 103.14191819999998)",32.8935546875
6204066,1500,building,,residential,"(103.1418646357143, 103.1418646357143)",113.6689453125
417177902,1500,building,,residential,"(103.142055675, 103.142055675)",44.8056640625
419598501,1500,building,,residential,"(103.8881262090909, 103.8881262090909)",37.0537109375
419646845,1500,building,,residential,"(103.8077701095238, 103.8077701095238)",13.6201171875
420014732,1500,building,,residential,"(116.48990996, 116.48990996)",27.3115234375
420014736,1500,building,,residential,"(116.48989545999999, 116.48989545999999)",14.9267578125
420014738,1500,building,,residential,"(116.48975648888889, 116.48975648888889)",17.9404296875
420014740,1500,building,,residential,"(116.48801088, 116.48801088)",16.8828125
420014742,1500,building,,residential,"(116.48883454, 116.48883454)",22.451171875
420014744,1500,building,,residential,"(116.49037426, 116.49037426)",15.0087890625
420014746,1500,building,,residential,"(116.48986830000001, 116.48986830000001)",10.44921875
424789769,1500,building,,residential,"(103.75825438, 103.75825438)",23.2451171875
424789771,1500,building,,residential,"(103.75865801999998, 103.75865801999998)",21.765625
424789773,1500,building,,residential,"(103.75909508, 103.75909508)",26.1630859375
424789775,1500,building,,residential,"(103.75959496666667, 103.75959496666667)",12.4208984375
424789777,1500,building,,residential,"(103.75981014285715, 103.75981014285715)",21.68359375
424789779,1500,building,,residential,"(103.760070475, 103.760070475)",14.8310546875
424789787,1500,building,,residential,"(103.76046776000001, 103.76046776000001)",12.4658203125
424789789,1500,building,,residential,"(103.7604814, 103.7604814)",14.2109375
424791502,1500,building,,residential,"(103.76084839999999, 103.76084839999999)",12.0654296875
424791503,1500,building,,residential,"(103.76093846153846, 103.76093846153846)",19.9013671875
424793306,1500,building,The Boutiq,residential,"(103.83875600000002, 103.83875600000002)",20.349609375
424868251,1500,building,,residential,"(103.75918739333335, 103.75918739333335)",41.3857421875
424868287,1500,building,,residential,"(103.75806721333333, 103.75806721333333)",41.923828125
424868560,1500,building,,residential,"(103.76065806000001, 103.76065806000001)",18.0673828125
424868561,1500,building,,residential,"(103.7610944090909, 103.7610944090909)",17.9365234375
424868562,1500,building,,residential,"(103.76144459166665, 103.76144459166665)",20.7294921875
424868563,1500,building,,residential,"(103.76110293333333, 103.76110293333333)",19.2529296875
424868564,1500,building,,residential,"(103.76053331666668, 103.76053331666668)",22.4111328125
424868595,1500,building,,residential,"(103.76076076666666, 103.76076076666666)",18.1591796875
425238599,1500,building,,residential,"(103.82768425384614, 103.82768425384614)",17.6611328125
425238601,1500,building,,residential,"(103.82135410499998, 103.82135410499998)",18.2939453125
425238602,1500,building,,residential,"(103.82187986406251, 103.82187986406251)",17.7607421875
425238603,1500,building,,residential,"(103.8219959703704, 103.8219959703704)",17.201171875
425238605,1500,building,,residential,"(103.82137427910448, 103.82137427910448)",19.064453125
425238606,1500,building,,residential,"(103.81701742105264, 103.81701742105264)",34.7021484375
425238609,1500,building,,residential,"(103.81903857272727, 103.81903857272727)",27.4912109375
425238611,1500,building,,residential,"(103.81788153999997, 103.81788153999997)",22.978515625
425241702,1500,building,,residential,"(103.80728190684933, 103.80728190684933)",21.5869140625
425241704,1500,building,,residential,"(103.80697183695655, 103.80697183695655)",11.3203125
425241707,1500,building,,residential,"(103.80714793661974, 103.80714793661974)",20.0703125
425241708,1500,building,,residential,"(103.80763679649121, 103.80763679649121)",10.3349609375
425241710,1500,building,,residential,"(103.80733243376623, 103.80733243376623)",18.1865234375
425241711,1500,building,,residential,"(103.80786098461535, 103.80786098461535)",26.978515625
425241712,1500,building,,residential,"(103.8071639481013, 103.8071639481013)",20.8623046875
425242350,1500,building,440A Clementi Cascadia,residential,"(103.76411342985072, 103.76411342985072)",19.8115234375
425242351,1500,building,440B Clementi Cascadia,residential,"(103.76359052941177, 103.76359052941177)",12.28515625
425242352,1500,building,440C Clementi Cascadia,residential,"(103.76395065789472, 103.76395065789472)",14.1884765625
425243653,1500,building,,residential,"(103.76112993124998, 103.76112993124998)",14.02734375
425243654,1500,building,,residential,"(103.76213056086958, 103.76213056086958)",10.931640625
425243657,1500,building,,residential,"(103.76402644126985, 103.76402644126985)",17.896484375
425243664,1500,building,,residential,"(103.76255112553194, 103.76255112553194)",11.35546875
425243669,1500,building,,residential,"(103.74252406000001, 103.74252406000001)",13.3037109375
425243670,1500,building,,residential,"(103.74182426, 103.74182426)",21.35546875
425243677,1500,building,,residential,"(103.71178823125, 103.71178823125)",20.5185546875
425243687,1500,building,183B,residential,"(103.70953537608693, 103.70953537608693)",22.583984375
425243688,1500,building,183C,residential,"(103.7092287096774, 103.7092287096774)",41.11328125
425243690,1500,building,183D,residential,"(103.70894329850746, 103.70894329850746)",18.615234375
425940041,1500,building,,residential,"(103.93375359583335, 103.93375359583335)",12.859375
426826427,1500,building,,residential,"(103.74392030434782, 103.74392030434782)",23.9130859375
426826466,1500,building,,residential,"(103.74548674805195, 103.74548674805195)",28.548828125
426826467,1500,building,,residential,"(103.74486422098764, 103.74486422098764)",27.4013671875
426826482,1500,building,,residential,"(103.74653998289475, 103.74653998289475)",28.5341796875
426826483,1500,building,,residential,"(103.74732942911392, 103.74732942911392)",25.7919921875
426826484,1500,building,,residential,"(103.74801971343288, 103.74801971343288)",22.9765625
426826485,1500,building,,residential,"(103.7502015743119, 103.7502015743119)",17.744140625
426826489,1500,building,,residential,"(103.74052852307693, 103.74052852307693)",30.9189453125
426826490,1500,building,,residential,"(103.74047307419355, 103.74047307419355)",26.8466796875
426826491,1500,building,,residential,"(103.7399704438776, 103.7399704438776)",32.72265625
426826493,1500,building,,residential,"(103.74004390752687, 103.74004390752687)",26.83984375
426826495,1500,building,,residential,"(103.73928380618558, 103.73928380618558)",32.31640625
426826498,1500,building,,residential,"(103.74079782596155, 103.74079782596155)",30.7490234375
426826499,1500,building,,residential,"(103.7403482647059, 103.7403482647059)",25.9208984375
426826500,1500,building,,residential,"(103.73961872941175, 103.73961872941175)",25.607421875
426826502,1500,building,,residential,"(103.74024700961539, 103.74024700961539)",30.732421875
426826503,1500,building,,residential,"(103.7395624595745, 103.7395624595745)",32.0810546875
426826504,1500,building,,residential,"(103.73889926702132, 103.73889926702132)",32.091796875
426826506,1500,building,,residential,"(103.73894799830511, 103.73894799830511)",19.5439453125
426826507,1500,building,,residential,"(103.73840539552236, 103.73840539552236)",26.50390625
426826508,1500,building,,residential,"(103.7377947044776, 103.7377947044776)",26.8466796875
426826509,1500,building,,residential,"(103.73719660895523, 103.73719660895523)",26.7548828125
426826511,1500,building,,residential,"(103.73917431095889, 103.73917431095889)",25.2744140625
426826512,1500,building,,residential,"(103.73859646049377, 103.73859646049377)",24.974609375
426826513,1500,building,,residential,"(103.73861028461538, 103.73861028461538)",20.3681640625
426826515,1500,building,,residential,"(103.73876710357142, 103.73876710357142)",34.4521484375
426826516,1500,building,,residential,"(103.73831048431376, 103.73831048431376)",19.36328125
426826517,1500,building,,residential,"(103.73792457647055, 103.73792457647055)",19.4443359375
426826519,1500,building,,residential,"(103.73781582063492, 103.73781582063492)",31.5654296875
426826520,1500,building,,residential,"(103.73788494925373, 103.73788494925373)",24.73828125
426826521,1500,building,,residential,"(103.73788760793651, 103.73788760793651)",27.1806640625
426826525,1500,building,,residential,"(103.73729397846147, 103.73729397846147)",20.3720703125
426826527,1500,building,,residential,"(103.73916393013697, 103.73916393013697)",22.775390625
426826528,1500,building,,residential,"(103.73870045294117, 103.73870045294117)",15.669921875
426826530,1500,building,,residential,"(103.73913793623191, 103.73913793623191)",24.06640625
426826533,1500,building,,residential,"(103.73988848181817, 103.73988848181817)",18.5244140625
426826534,1500,building,,residential,"(103.73984972666668, 103.73984972666668)",31.373046875
426826536,1500,building,,residential,"(103.74053030816326, 103.74053030816326)",14.826171875
426826537,1500,building,,residential,"(103.7409576, 103.7409576)",14.82421875
426826538,1500,building,,residential,"(103.74116365072463, 103.74116365072463)",24.11328125
426826539,1500,building,,residential,"(103.74059819090907, 103.74059819090907)",6.0732421875
426826540,1500,building,,residential,"(103.74165525999999, 103.74165525999999)",4.1796875
426826541,1500,building,,residential,"(103.74144406623378, 103.74144406623378)",26.08984375
426826542,1500,building,,residential,"(103.74119105714284, 103.74119105714284)",26.0400390625
426826543,1500,building,,residential,"(103.7416225111111, 103.7416225111111)",4.181640625
426826544,1500,building,,residential,"(103.74461203661969, 103.74461203661969)",19.4208984375
426826547,1500,building,,residential,"(103.74386231805555, 103.74386231805555)",16.83203125
426826549,1500,building,,residential,"(103.74299614810123, 103.74299614810123)",19.0830078125
426826550,1500,building,,residential,"(103.74335206153849, 103.74335206153849)",23.66796875
426826553,1500,building,,residential,"(103.74260906610166, 103.74260906610166)",23.6953125
426826555,1500,building,,residential,"(103.74219930793653, 103.74219930793653)",22.13671875
426826556,1500,building,,residential,"(103.74258796507937, 103.74258796507937)",22.1328125
426826563,1500,building,,residential,"(103.73938686962026, 103.73938686962026)",22.3173828125
426826567,1500,building,,residential,"(103.73930783582091, 103.73930783582091)",20.7451171875
426826591,1500,building,,residential,"(103.73953777012983, 103.73953777012983)",23.8369140625
426826594,1500,building,,residential,"(103.7401671012987, 103.7401671012987)",22.306640625
426826605,1500,building,,residential,"(103.74207466741572, 103.74207466741572)",32.095703125
426826608,1500,building,,residential,"(103.74212640898874, 103.74212640898874)",32.111328125
426826611,1500,building,,residential,"(103.74217208333333, 103.74217208333333)",4.5771484375
426826612,1500,building,,residential,"(103.74185816263741, 103.74185816263741)",31.7802734375
426826613,1500,building,,residential,"(103.74229467938143, 103.74229467938143)",23.666015625
426826614,1500,building,,residential,"(103.74256427130433, 103.74256427130433)",21.25
426826615,1500,building,,residential,"(103.74280741666666, 103.74280741666666)",4.50390625
426826617,1500,building,,residential,"(103.74393107115387, 103.74393107115387)",26.0888671875
426826618,1500,building,,residential,"(103.7432228444445, 103.7432228444445)",31.8359375
426826619,1500,building,,residential,"(103.74263432672416, 103.74263432672416)",21.7197265625
426826620,1500,building,,residential,"(103.74243196666667, 103.74243196666667)",4.77734375
426826621,1500,building,,residential,"(103.7428017714286, 103.7428017714286)",22.07421875
426826622,1500,building,,residential,"(103.7431924533333, 103.7431924533333)",22.7607421875
427050503,1500,building,,residential,"(103.84020888550728, 103.84020888550728)",21.62890625
427050505,1500,building,,residential,"(103.83965751999993, 103.83965751999993)",26.9345703125
427050507,1500,building,,residential,"(103.83923892181815, 103.83923892181815)",16.76953125
427050512,1500,building,,residential,"(103.83406322790698, 103.83406322790698)",14.560546875
427050513,1500,building,,residential,"(103.833971675, 103.833971675)",18.1494140625
427050516,1500,building,,residential,"(103.8447141439024, 103.8447141439024)",11.013671875
427050517,1500,building,,residential,"(103.84443179069767, 103.84443179069767)",16.2294921875
427053664,1500,building,,residential,"(103.8398695422222, 103.8398695422222)",13.80078125
427053665,1500,building,,residential,"(103.83970148235292, 103.83970148235292)",15.5078125
427053666,1500,building,,residential,"(103.8401208745098, 103.8401208745098)",15.509765625
427053667,1500,building,,residential,"(103.84054942549021, 103.84054942549021)",15.5166015625
427053668,1500,building,,residential,"(103.83903931176471, 103.83903931176471)",15.53125
427053669,1500,building,,residential,"(103.83946089056603, 103.83946089056603)",15.26171875
427053670,1500,building,,residential,"(103.84033425471696, 103.84033425471696)",15.2685546875
427077072,1500,building,Tower Block,residential,"(103.77676629999999, 103.77676629999999)",25.0419921875
427077073,1500,building,Block A,residential,"(103.77622545333335, 103.77622545333335)",15.220703125
427077076,1500,building,Block C,residential,"(103.77637176153847, 103.77637176153847)",18.8466796875
427077081,1500,building,Block B,residential,"(103.77594122142855, 103.77594122142855)",11.86328125
427077083,1500,building,Block D,residential,"(103.77579806470588, 103.77579806470588)",14.599609375
427077084,1500,building,Block E,residential,"(103.77615844, 103.77615844)",15.185546875
428921201,1500,building,,residential,"(103.91210616000001, 103.91210616000001)",2.4189453125
428921223,1500,building,,residential,"(103.91279122, 103.91279122)",2.671875
428921225,1500,building,,residential,"(103.91201736000001, 103.91201736000001)",3.271484375
428921229,1500,building,,residential,"(103.91185988, 103.91185988)",3.279296875
428921232,1500,building,,residential,"(103.91159843999999, 103.91159843999999)",4.359375
428921341,1500,building,,residential,"(103.91170938, 103.91170938)",3.9609375
428921348,1500,building,,residential,"(103.91275586000002, 103.91275586000002)",2.6748046875
428921358,1500,building,,residential,"(103.91224531999998, 103.91224531999998)",3.056640625
428921367,1500,building,,residential,"(103.91344751666668, 103.91344751666668)",1.638671875
428921370,1500,building,,residential,"(103.91335791666666, 103.91335791666666)",2.904296875
428921378,1500,building,,residential,"(103.91339016666667, 103.91339016666667)",3.0048828125
428921383,1500,building,,residential,"(103.91141970000001, 103.91141970000001)",4.322265625
428921391,1500,building,,residential,"(103.91141594285715, 103.91141594285715)",4.1201171875
430039083,1500,building,,residential,"(103.73820414666666, 103.73820414666666)",15.9970703125
430215372,1500,building,,residential,"(103.79363648, 103.79363648)",4.919921875
430215373,1500,building,,residential,"(103.79448095999999, 103.79448095999999)",4.9169921875
430215374,1500,building,,residential,"(103.79297114, 103.79297114)",4.9150390625
430215375,1500,building,,residential,"(103.793934, 103.793934)",4.916015625
430215376,1500,building,,residential,"(103.7937441, 103.7937441)",4.9169921875
430215377,1500,building,,residential,"(103.79352696000001, 103.79352696000001)",4.91796875
430215378,1500,building,,residential,"(103.79310990000002, 103.79310990000002)",4.9140625
430215379,1500,building,,residential,"(103.79381586, 103.79381586)",4.9228515625
430215380,1500,building,,residential,"(103.79372964, 103.79372964)",4.9150390625
430215381,1500,building,,residential,"(103.79360248, 103.79360248)",4.912109375
430215382,1500,building,,residential,"(103.79295184, 103.79295184)",4.912109375
430215383,1500,building,,residential,"(103.7943628, 103.7943628)",4.9208984375
430215384,1500,building,,residential,"(103.79480552, 103.79480552)",4.921875
430215385,1500,building,,residential,"(103.79465802, 103.79465802)",4.9189453125
430993514,1500,building,,residential,"(103.88384556363636, 103.88384556363636)",12.509765625
430993591,1500,building,,residential,"(103.8844730095238, 103.8844730095238)",10.4609375
430994344,1500,building,,residential,"(103.88387660000001, 103.88387660000001)",4.8076171875
430995038,1500,building,,residential,"(103.88447465454546, 103.88447465454546)",7.5234375
430995113,1500,building,,residential,"(103.88383939999999, 103.88383939999999)",10.001953125
431233895,1500,building,Istana Darussalam,residential,"(114.93716934999999, 114.93716934999999)",49.34375
431827138,1500,building,,residential,"(101.47431942727272, 101.47431942727272)",98.46044921875
432746960,1500,building,,residential,"(103.76137165333333, 103.76137165333333)",60.078125
432868545,1500,building,,residential,"(103.76488406000001, 103.76488406000001)",18.4873046875
435018260,1500,building,Atelier Villas,residential,"(103.8329216, 103.8329216)",79.419921875
436178477,1500,building,,residential,"(115.86213352, 115.86213352)",19.7001953125
436327185,1500,building,,residential,"(116.15187295999999, 116.15187295999999)",83.4921875
436327186,1500,building,,residential,"(116.15230454, 116.15230454)",79.2861328125
436327187,1500,building,,residential,"(116.1518124, 116.1518124)",130.369140625
436327188,1500,building,,residential,"(116.15229140000001, 116.15229140000001)",84.8974609375
436327189,1500,building,,residential,"(116.15197107826087, 116.15197107826087)",144.23046875
436327190,1500,building,,residential,"(116.15251047894736, 116.15251047894736)",102.990234375
436327191,1500,building,,residential,"(116.15407453448275, 116.15407453448275)",131.13671875
436327192,1500,building,,residential,"(116.15363113999999, 116.15363113999999)",286.29296875
436327193,1500,building,,residential,"(116.15383968, 116.15383968)",84.0712890625
436327212,1500,building,,residential,"(116.1528855, 116.1528855)",83.2978515625
436327213,1500,building,,residential,"(116.15337356, 116.15337356)",83.8798828125
436327483,1500,building,,residential,"(116.15402228, 116.15402228)",104.4052734375
436327484,1500,building,,residential,"(116.1545093, 116.1545093)",97.1025390625
436327486,1500,building,,residential,"(116.15461128, 116.15461128)",122.1923828125
436327487,1500,building,,residential,"(116.15410924, 116.15410924)",99.8544921875
436327507,1500,building,,residential,"(103.68985828, 103.68985828)",41.345703125
436327587,1500,building,,residential,"(103.68963624, 103.68963624)",34.8564453125
436327639,1500,building,,residential,"(116.15442974, 116.15442974)",79.3486328125
436327640,1500,building,,residential,"(116.15457654, 116.15457654)",75.583984375
436327641,1500,building,,residential,"(116.15475074000001, 116.15475074000001)",93.013671875
436328620,1500,building,,residential,"(116.15500368000001, 116.15500368000001)",98.39453125
436328621,1500,building,,residential,"(116.155198, 116.155198)",79.4013671875
436328622,1500,building,,residential,"(116.1548768888889, 116.1548768888889)",123.4501953125
436328623,1500,building,,residential,"(116.15430383999998, 116.15430383999998)",98.2294921875
436328624,1500,building,,residential,"(116.15388934, 116.15388934)",85.7919921875
436328625,1500,building,,residential,"(116.15345558000001, 116.15345558000001)",134.7744140625
436328626,1500,building,,residential,"(116.15297582000001, 116.15297582000001)",108.5830078125
436328660,1500,building,,residential,"(116.15305550909089, 116.15305550909089)",111.9384765625
436328661,1500,building,,residential,"(116.15359941111109, 116.15359941111109)",69.6572265625
436328752,1500,building,Kingfisher 1,residential,"(116.11997056, 116.11997056)",1774.9287109375
436328753,1500,building,kingfisher 1,residential,"(116.12020452000002, 116.12020452000002)",1665.78125
436328754,1500,building,kingfisher 1,residential,"(116.12044164000001, 116.12044164000001)",572.7255859375
436329089,1500,building,,residential,"(116.15329790000001, 116.15329790000001)",69.244140625
436329090,1500,building,,residential,"(116.15365177999999, 116.15365177999999)",80.0703125
436329091,1500,building,,residential,"(116.1541827, 116.1541827)",83.2421875
436329092,1500,building,,residential,"(116.15456264000002, 116.15456264000002)",69.5498046875
436329267,1500,building,,residential,"(116.15341005999998, 116.15341005999998)",54.962890625
436329268,1500,building,,residential,"(116.15376678, 116.15376678)",96.23828125
436329269,1500,building,,residential,"(116.15429450000002, 116.15429450000002)",101.857421875
436329270,1500,building,,residential,"(116.15467506, 116.15467506)",86.947265625
436329599,1500,building,,residential,"(116.15493022000001, 116.15493022000001)",56.8603515625
436329600,1500,building,,residential,"(116.15512512000001, 116.15512512000001)",61.046875
436329601,1500,building,,residential,"(116.15532288, 116.15532288)",44.6943359375
436329602,1500,building,,residential,"(116.15554338, 116.15554338)",51.205078125
436329603,1500,building,,residential,"(116.15592002000001, 116.15592002000001)",47.787109375
436329604,1500,building,,residential,"(116.15613393999999, 116.15613393999999)",42.53515625
436329605,1500,building,,residential,"(116.15636898, 116.15636898)",54.7548828125
436329606,1500,building,,residential,"(116.15661622, 116.15661622)",41.0029296875
436329775,1500,building,,residential,"(103.6892601, 103.6892601)",30.2470703125
436332359,1500,building,,residential,"(116.1560583, 116.1560583)",55.03515625
436332360,1500,building,,residential,"(116.1562647, 116.1562647)",52.953125
436332361,1500,building,,residential,"(116.15648222, 116.15648222)",49.3603515625
436332362,1500,building,,residential,"(116.15667326, 116.15667326)",55.794921875
436332363,1500,building,,residential,"(116.15505996666666, 116.15505996666666)",50.6171875
436332364,1500,building,,residential,"(116.15528735999999, 116.15528735999999)",47.15625
436332365,1500,building,,residential,"(116.15550035999999, 116.15550035999999)",45.103515625
436332366,1500,building,,residential,"(116.15569874000002, 116.15569874000002)",54.7890625
436332477,1500,building,,residential,"(116.15014884, 116.15014884)",31.8427734375
436332478,1500,building,,residential,"(116.15035724000002, 116.15035724000002)",6.28125
