distance,driving_time,grid_id,status,supermarket_id
7285.0,1216.0,603,OK,0
6800.0,971.0,603,OK,1
7594.0,1134.0,603,OK,2
7707.0,1342.0,603,OK,3
4078.0,742.0,603,OK,4
7289.0,1130.0,603,OK,5
7495.0,1125.0,603,OK,6
2885.0,547.0,603,OK,7
4069.0,804.0,603,OK,8
4010.0,717.0,603,OK,9
9510.0,1452.0,603,OK,10
9116.0,1252.0,603,OK,11
9433.0,1330.0,603,OK,12
7837.0,1112.0,603,OK,13
6827.0,1010.0,603,OK,14
6800.0,971.0,603,OK,15
7492.0,1131.0,603,OK,16
3987.0,709.0,603,OK,17
2961.0,573.0,603,OK,18
9259.0,1296.0,603,OK,19
7302.0,1139.0,603,OK,22
7067.0,1088.0,603,OK,31
7257.0,1073.0,603,OK,33
7432.0,1124.0,603,OK,34
1882.0,399.0,603,OK,35
7635.0,1054.0,603,OK,36
2511.0,482.0,603,OK,38
6797.0,993.0,603,OK,39
7187.0,1149.0,604,OK,0
6701.0,904.0,604,OK,1
7495.0,1067.0,604,OK,2
7608.0,1275.0,604,OK,3
3091.0,576.0,604,OK,4
7191.0,1063.0,604,OK,5
7396.0,1058.0,604,OK,6
2113.0,412.0,604,OK,7
3297.0,669.0,604,OK,8
3238.0,582.0,604,OK,9
9412.0,1385.0,604,OK,10
9017.0,1185.0,604,OK,11
9335.0,1263.0,604,OK,12
7739.0,1045.0,604,OK,13
6729.0,943.0,604,OK,14
6701.0,904.0,604,OK,15
7394.0,1064.0,604,OK,16
3133.0,552.0,604,OK,17
2189.0,437.0,604,OK,18
9161.0,1229.0,604,OK,19
7203.0,1072.0,604,OK,22
6969.0,1021.0,604,OK,31
7159.0,1006.0,604,OK,33
7334.0,1057.0,604,OK,34
1783.0,332.0,604,OK,35
7537.0,987.0,604,OK,36
2413.0,415.0,604,OK,38
6699.0,926.0,604,OK,39
8295.0,1224.0,605,OK,0
7810.0,979.0,605,OK,1
8604.0,1142.0,605,OK,2
8717.0,1350.0,605,OK,3
2476.0,421.0,605,OK,4
8299.0,1138.0,605,OK,5
8505.0,1133.0,605,OK,6
2061.0,312.0,605,OK,7
3246.0,568.0,605,OK,8
2377.0,425.0,605,OK,9
10520.0,1460.0,605,OK,10
10126.0,1260.0,605,OK,11
10443.0,1338.0,605,OK,12
8847.0,1120.0,605,OK,13
7837.0,1019.0,605,OK,14
7810.0,979.0,605,OK,15
8502.0,1139.0,605,OK,16
3082.0,451.0,605,OK,17
2138.0,337.0,605,OK,18
10269.0,1304.0,605,OK,19
8312.0,1147.0,605,OK,22
8077.0,1096.0,605,OK,31
8267.0,1081.0,605,OK,33
8442.0,1133.0,605,OK,34
1814.0,247.0,605,OK,35
8645.0,1062.0,605,OK,36
3521.0,490.0,605,OK,38
7807.0,1002.0,605,OK,39
8283.0,1268.0,606,OK,0
7797.0,1023.0,606,OK,1
8591.0,1186.0,606,OK,2
8704.0,1393.0,606,OK,3
1374.0,267.0,606,OK,4
8287.0,1182.0,606,OK,5
8492.0,1176.0,606,OK,6
2787.0,365.0,606,OK,7
2161.0,454.0,606,OK,8
1275.0,271.0,606,OK,9
10507.0,1503.0,606,OK,10
10113.0,1304.0,606,OK,11
10430.0,1381.0,606,OK,12
8834.0,1164.0,606,OK,13
7824.0,1062.0,606,OK,14
7797.0,1023.0,606,OK,15
8489.0,1183.0,606,OK,16
2919.0,468.0,606,OK,17
2864.0,391.0,606,OK,18
10256.0,1348.0,606,OK,19
8299.0,1190.0,606,OK,22
8064.0,1139.0,606,OK,31
8254.0,1125.0,606,OK,33
8429.0,1176.0,606,OK,34
2541.0,300.0,606,OK,35
8632.0,1106.0,606,OK,36
3508.0,534.0,606,OK,38
7794.0,1045.0,606,OK,39
9050.0,1333.0,607,OK,0
8564.0,1088.0,607,OK,1
9358.0,1251.0,607,OK,2
9471.0,1458.0,607,OK,3
2142.0,332.0,607,OK,4
9054.0,1247.0,607,OK,5
9259.0,1241.0,607,OK,6
3777.0,443.0,607,OK,7
2929.0,519.0,607,OK,8
2042.0,336.0,607,OK,9
11274.0,1568.0,607,OK,10
10880.0,1369.0,607,OK,11
11198.0,1446.0,607,OK,12
9602.0,1229.0,607,OK,13
8592.0,1127.0,607,OK,14
8564.0,1088.0,607,OK,15
9256.0,1248.0,607,OK,16
3686.0,533.0,607,OK,17
3854.0,468.0,607,OK,18
11023.0,1413.0,607,OK,19
9066.0,1255.0,607,OK,22
8831.0,1204.0,607,OK,31
9021.0,1190.0,607,OK,33
9197.0,1241.0,607,OK,34
3531.0,378.0,607,OK,35
9399.0,1171.0,607,OK,36
4275.0,599.0,607,OK,38
8561.0,1110.0,607,OK,39
10092.0,1441.0,608,OK,0
9606.0,1196.0,608,OK,1
10400.0,1359.0,608,OK,2
10513.0,1567.0,608,OK,3
3184.0,440.0,608,OK,4
10096.0,1355.0,608,OK,5
10301.0,1350.0,608,OK,6
4820.0,551.0,608,OK,7
3971.0,627.0,608,OK,8
3084.0,444.0,608,OK,9
12317.0,1677.0,608,OK,10
11922.0,1477.0,608,OK,11
12240.0,1555.0,608,OK,12
10644.0,1337.0,608,OK,13
9634.0,1235.0,608,OK,14
9606.0,1196.0,608,OK,15
10298.0,1356.0,608,OK,16
4728.0,642.0,608,OK,17
4896.0,576.0,608,OK,18
12065.0,1521.0,608,OK,19
10108.0,1364.0,608,OK,22
9874.0,1313.0,608,OK,31
10064.0,1298.0,608,OK,33
10239.0,1349.0,608,OK,34
4573.0,486.0,608,OK,35
10441.0,1279.0,608,OK,36
5318.0,707.0,608,OK,38
9604.0,1218.0,608,OK,39
11213.0,1563.0,609,OK,0
10727.0,1317.0,609,OK,1
11521.0,1481.0,609,OK,2
15984.0,1527.0,609,OK,3
4305.0,562.0,609,OK,4
11217.0,1476.0,609,OK,5
11423.0,1471.0,609,OK,6
5941.0,672.0,609,OK,7
5092.0,748.0,609,OK,8
4206.0,565.0,609,OK,9
13438.0,1798.0,609,OK,10
13044.0,1598.0,609,OK,11
13361.0,1676.0,609,OK,12
11765.0,1458.0,609,OK,13
10755.0,1357.0,609,OK,14
10727.0,1317.0,609,OK,15
11420.0,1477.0,609,OK,16
5850.0,763.0,609,OK,17
6017.0,698.0,609,OK,18
13187.0,1642.0,609,OK,19
11230.0,1485.0,609,OK,22
10995.0,1434.0,609,OK,31
11185.0,1419.0,609,OK,33
11360.0,1471.0,609,OK,34
5694.0,607.0,609,OK,35
11563.0,1400.0,609,OK,36
6439.0,828.0,609,OK,38
10725.0,1340.0,609,OK,39
15192.0,1604.0,610,OK,0
14149.0,1433.0,610,OK,1
14943.0,1597.0,610,OK,2
14100.0,1389.0,610,OK,3
7037.0,872.0,610,OK,4
14639.0,1592.0,610,OK,5
14844.0,1587.0,610,OK,6
8673.0,983.0,610,OK,7
7825.0,1059.0,610,OK,8
6938.0,876.0,610,OK,9
16859.0,1914.0,610,OK,10
15605.0,1674.0,610,OK,11
16782.0,1792.0,610,OK,12
15186.0,1574.0,610,OK,13
14176.0,1473.0,610,OK,14
14149.0,1433.0,610,OK,15
14841.0,1593.0,610,OK,16
8582.0,1073.0,610,OK,17
8750.0,1008.0,610,OK,18
16608.0,1758.0,610,OK,19
14651.0,1601.0,610,OK,22
14416.0,1550.0,610,OK,31
14606.0,1535.0,610,OK,33
14781.0,1587.0,610,OK,34
8426.0,918.0,610,OK,35
14984.0,1516.0,610,OK,36
9171.0,1139.0,610,OK,38
14146.0,1456.0,610,OK,39
16053.0,1667.0,611,OK,0
13260.0,1587.0,611,OK,1
14054.0,1750.0,611,OK,2
14961.0,1453.0,611,OK,3
6838.0,831.0,611,OK,4
13750.0,1746.0,611,OK,5
13955.0,1740.0,611,OK,6
8474.0,942.0,611,OK,7
7625.0,1018.0,611,OK,8
6738.0,835.0,611,OK,9
15971.0,2067.0,611,OK,10
16466.0,1738.0,611,OK,11
15894.0,1945.0,611,OK,12
16715.0,1708.0,611,OK,13
13288.0,1626.0,611,OK,14
13260.0,1587.0,611,OK,15
13953.0,1747.0,611,OK,16
8383.0,1032.0,611,OK,17
8550.0,967.0,611,OK,18
15720.0,1912.0,611,OK,19
13762.0,1754.0,611,OK,22
13528.0,1703.0,611,OK,31
13718.0,1689.0,611,OK,33
13893.0,1740.0,611,OK,34
8227.0,877.0,611,OK,35
14096.0,1669.0,611,OK,36
8972.0,1098.0,611,OK,38
13258.0,1609.0,611,OK,39
15244.0,1553.0,612,OK,0
14494.0,1545.0,612,OK,1
15288.0,1708.0,612,OK,2
14152.0,1339.0,612,OK,3
7795.0,963.0,612,OK,4
14984.0,1704.0,612,OK,5
15189.0,1699.0,612,OK,6
9430.0,1073.0,612,OK,7
8582.0,1150.0,612,OK,8
7695.0,967.0,612,OK,9
17205.0,2026.0,612,OK,10
15657.0,1623.0,612,OK,11
17128.0,1904.0,612,OK,12
15906.0,1594.0,612,OK,13
14522.0,1584.0,612,OK,14
14494.0,1545.0,612,OK,15
15186.0,1705.0,612,OK,16
9339.0,1164.0,612,OK,17
9507.0,1099.0,612,OK,18
16953.0,1870.0,612,OK,19
14996.0,1713.0,612,OK,22
14762.0,1662.0,612,OK,31
14951.0,1647.0,612,OK,33
15127.0,1699.0,612,OK,34
9184.0,1008.0,612,OK,35
15642.0,1575.0,612,OK,36
9928.0,1230.0,612,OK,38
14491.0,1567.0,612,OK,39
16300.0,1668.0,613,OK,0
17725.0,1681.0,613,OK,1
18519.0,1844.0,613,OK,2
15207.0,1453.0,613,OK,3
9275.0,1183.0,613,OK,4
18215.0,1840.0,613,OK,5
18126.0,1865.0,613,OK,6
10911.0,1294.0,613,OK,7
10062.0,1370.0,613,OK,8
9175.0,1187.0,613,OK,9
20436.0,2161.0,613,OK,10
16713.0,1738.0,613,OK,11
20359.0,2039.0,613,OK,12
16962.0,1709.0,613,OK,13
17753.0,1720.0,613,OK,14
17725.0,1681.0,613,OK,15
18417.0,1840.0,613,OK,16
10820.0,1385.0,613,OK,17
10987.0,1320.0,613,OK,18
20185.0,2006.0,613,OK,19
18227.0,1848.0,613,OK,22
17993.0,1797.0,613,OK,31
18183.0,1783.0,613,OK,33
18358.0,1834.0,613,OK,34
10664.0,1229.0,613,OK,35
16698.0,1689.0,613,OK,36
11409.0,1450.0,613,OK,38
17723.0,1703.0,613,OK,39
16248.0,1613.0,614,OK,0
17673.0,1626.0,614,OK,1
18467.0,1789.0,614,OK,2
15155.0,1398.0,614,OK,3
10193.0,1297.0,614,OK,4
18163.0,1785.0,614,OK,5
18074.0,1810.0,614,OK,6
11829.0,1407.0,614,OK,7
10980.0,1484.0,614,OK,8
10094.0,1301.0,614,OK,9
20384.0,2106.0,614,OK,10
16660.0,1683.0,614,OK,11
20307.0,1984.0,614,OK,12
16910.0,1654.0,614,OK,13
17701.0,1665.0,614,OK,14
17673.0,1626.0,614,OK,15
18365.0,1786.0,614,OK,16
14539.0,1336.0,614,OK,17
11906.0,1433.0,614,OK,18
20132.0,1951.0,614,OK,19
18175.0,1793.0,614,OK,22
17941.0,1742.0,614,OK,31
18131.0,1728.0,614,OK,33
18306.0,1779.0,614,OK,34
11582.0,1342.0,614,OK,35
16646.0,1635.0,614,OK,36
12327.0,1564.0,614,OK,38
17670.0,1648.0,614,OK,39
16635.0,1579.0,615,OK,0
18060.0,1592.0,615,OK,1
18854.0,1755.0,615,OK,2
15543.0,1365.0,615,OK,3
12575.0,1581.0,615,OK,4
18550.0,1751.0,615,OK,5
18461.0,1776.0,615,OK,6
16950.0,1620.0,615,OK,7
15789.0,1436.0,615,OK,8
12476.0,1585.0,615,OK,9
20771.0,2073.0,615,OK,10
17048.0,1649.0,615,OK,11
20694.0,1951.0,615,OK,12
17297.0,1620.0,615,OK,13
18088.0,1631.0,615,OK,14
18060.0,1592.0,615,OK,15
18753.0,1752.0,615,OK,16
14926.0,1302.0,615,OK,17
17027.0,1645.0,615,OK,18
20520.0,1917.0,615,OK,19
18562.0,1760.0,615,OK,22
18328.0,1709.0,615,OK,31
18518.0,1694.0,615,OK,33
18693.0,1745.0,615,OK,34
16678.0,1593.0,615,OK,35
17033.0,1601.0,615,OK,36
16170.0,1547.0,615,OK,38
18058.0,1614.0,615,OK,39
19295.0,1579.0,616,OK,0
20721.0,1591.0,616,OK,1
21515.0,1755.0,616,OK,2
18203.0,1364.0,616,OK,3
19701.0,1612.0,616,OK,4
21211.0,1750.0,616,OK,5
21121.0,1776.0,616,OK,6
19611.0,1619.0,616,OK,7
18449.0,1435.0,616,OK,8
19567.0,1578.0,616,OK,9
23431.0,2072.0,616,OK,10
19708.0,1649.0,616,OK,11
23354.0,1950.0,616,OK,12
19957.0,1619.0,616,OK,13
20748.0,1631.0,616,OK,14
20721.0,1591.0,616,OK,15
21413.0,1751.0,616,OK,16
17587.0,1302.0,616,OK,17
19687.0,1645.0,616,OK,18
23180.0,1916.0,616,OK,19
21223.0,1759.0,616,OK,22
20988.0,1708.0,616,OK,31
21178.0,1694.0,616,OK,33
21353.0,1745.0,616,OK,34
19338.0,1593.0,616,OK,35
19693.0,1600.0,616,OK,36
18831.0,1546.0,616,OK,38
20718.0,1614.0,616,OK,39
18994.0,1555.0,617,OK,0
20419.0,1567.0,617,OK,1
21213.0,1730.0,617,OK,2
17902.0,1340.0,617,OK,3
19400.0,1588.0,617,OK,4
20909.0,1726.0,617,OK,5
20820.0,1751.0,617,OK,6
19309.0,1595.0,617,OK,7
18148.0,1411.0,617,OK,8
19265.0,1553.0,617,OK,9
23130.0,2048.0,617,OK,10
19407.0,1625.0,617,OK,11
23053.0,1926.0,617,OK,12
19656.0,1595.0,617,OK,13
20447.0,1606.0,617,OK,14
20419.0,1567.0,617,OK,15
21112.0,1727.0,617,OK,16
17285.0,1277.0,617,OK,17
19386.0,1621.0,617,OK,18
22879.0,1892.0,617,OK,19
20921.0,1735.0,617,OK,22
20687.0,1684.0,617,OK,31
20877.0,1669.0,617,OK,33
21052.0,1721.0,617,OK,34
19037.0,1569.0,617,OK,35
19392.0,1576.0,617,OK,36
18530.0,1522.0,617,OK,38
20417.0,1590.0,617,OK,39
19599.0,1507.0,618,OK,0
21025.0,1520.0,618,OK,1
21818.0,1683.0,618,OK,2
18507.0,1293.0,618,OK,3
20005.0,1541.0,618,OK,4
21514.0,1679.0,618,OK,5
21425.0,1704.0,618,OK,6
19914.0,1548.0,618,OK,7
18753.0,1364.0,618,OK,8
19871.0,1506.0,618,OK,9
23735.0,2001.0,618,OK,10
20012.0,1577.0,618,OK,11
23658.0,1879.0,618,OK,12
20261.0,1548.0,618,OK,13
21052.0,1559.0,618,OK,14
21025.0,1520.0,618,OK,15
21717.0,1680.0,618,OK,16
17891.0,1230.0,618,OK,17
19991.0,1573.0,618,OK,18
23484.0,1845.0,618,OK,19
21527.0,1688.0,618,OK,22
21292.0,1637.0,618,OK,31
21482.0,1622.0,618,OK,33
21657.0,1674.0,618,OK,34
19642.0,1521.0,618,OK,35
19997.0,1529.0,618,OK,36
19135.0,1475.0,618,OK,38
21022.0,1542.0,618,OK,39
20557.0,1678.0,619,OK,0
21982.0,1691.0,619,OK,1
22776.0,1854.0,619,OK,2
19465.0,1464.0,619,OK,3
20963.0,1712.0,619,OK,4
22472.0,1850.0,619,OK,5
22383.0,1875.0,619,OK,6
20872.0,1719.0,619,OK,7
19711.0,1535.0,619,OK,8
20828.0,1677.0,619,OK,9
24693.0,2172.0,619,OK,10
20970.0,1749.0,619,OK,11
24616.0,2050.0,619,OK,12
21219.0,1719.0,619,OK,13
22010.0,1730.0,619,OK,14
21982.0,1691.0,619,OK,15
22675.0,1851.0,619,OK,16
18848.0,1401.0,619,OK,17
20949.0,1744.0,619,OK,18
24442.0,2016.0,619,OK,19
22484.0,1859.0,619,OK,22
22250.0,1808.0,619,OK,31
22440.0,1793.0,619,OK,33
22615.0,1845.0,619,OK,34
20600.0,1693.0,619,OK,35
20955.0,1700.0,619,OK,36
20093.0,1646.0,619,OK,38
21980.0,1713.0,619,OK,39
20414.0,1711.0,620,OK,0
21840.0,1723.0,620,OK,1
22634.0,1887.0,620,OK,2
19322.0,1496.0,620,OK,3
20820.0,1744.0,620,OK,4
22330.0,1882.0,620,OK,5
22240.0,1908.0,620,OK,6
20730.0,1751.0,620,OK,7
19568.0,1567.0,620,OK,8
20686.0,1710.0,620,OK,9
24550.0,2204.0,620,OK,10
20827.0,1781.0,620,OK,11
24473.0,2082.0,620,OK,12
21076.0,1751.0,620,OK,13
21868.0,1763.0,620,OK,14
21840.0,1723.0,620,OK,15
22532.0,1883.0,620,OK,16
18706.0,1434.0,620,OK,17
20806.0,1777.0,620,OK,18
24299.0,2048.0,620,OK,19
22342.0,1891.0,620,OK,22
22107.0,1840.0,620,OK,31
22297.0,1826.0,620,OK,33
22472.0,1877.0,620,OK,34
20457.0,1725.0,620,OK,35
20813.0,1732.0,620,OK,36
19950.0,1678.0,620,OK,38
21837.0,1746.0,620,OK,39
8876.0,1127.0,650,OK,0
7216.0,1006.0,650,OK,1
7027.0,967.0,650,OK,2
10332.0,1403.0,650,OK,3
14481.0,1763.0,650,OK,4
6382.0,828.0,650,OK,5
7224.0,944.0,650,OK,6
12776.0,1598.0,650,OK,7
13229.0,1587.0,650,OK,8
14346.0,1729.0,650,OK,9
4580.0,605.0,650,OK,10
9127.0,1147.0,650,OK,11
4840.0,690.0,650,OK,12
9302.0,1159.0,650,OK,13
6163.0,809.0,650,OK,14
7216.0,1006.0,650,OK,15
6352.0,822.0,650,OK,16
12366.0,1453.0,650,OK,17
12852.0,1623.0,650,OK,18
4239.0,582.0,650,OK,19
6405.0,834.0,650,OK,22
6912.0,976.0,650,OK,31
6890.0,1001.0,650,OK,33
6694.0,867.0,650,OK,34
12503.0,1571.0,650,OK,35
9038.0,1140.0,650,OK,36
11996.0,1525.0,650,OK,38
7110.0,990.0,650,OK,39
9085.0,1235.0,651,OK,0
7166.0,996.0,651,OK,1
7198.0,975.0,651,OK,2
10541.0,1511.0,651,OK,3
14430.0,1753.0,651,OK,4
6592.0,936.0,651,OK,5
7434.0,1051.0,651,OK,6
12725.0,1587.0,651,OK,7
13178.0,1576.0,651,OK,8
14296.0,1718.0,651,OK,9
4786.0,741.0,651,OK,10
9336.0,1255.0,651,OK,11
4789.0,669.0,651,OK,12
8526.0,1206.0,651,OK,13
6112.0,798.0,651,OK,14
7166.0,996.0,651,OK,15
6561.0,929.0,651,OK,16
12316.0,1442.0,651,OK,17
12801.0,1613.0,651,OK,18
4188.0,562.0,651,OK,19
6615.0,942.0,651,OK,22
6992.0,966.0,651,OK,31
6933.0,958.0,651,OK,33
6903.0,974.0,651,OK,34
12453.0,1561.0,651,OK,35
8893.0,1239.0,651,OK,36
11945.0,1514.0,651,OK,38
7059.0,980.0,651,OK,39
9708.0,1455.0,652,OK,0
7788.0,1215.0,652,OK,1
7820.0,1194.0,652,OK,2
11163.0,1731.0,652,OK,3
15052.0,1973.0,652,OK,4
7214.0,1156.0,652,OK,5
8056.0,1271.0,652,OK,6
13347.0,1807.0,652,OK,7
13800.0,1796.0,652,OK,8
14918.0,1938.0,652,OK,9
5408.0,961.0,652,OK,10
9959.0,1475.0,652,OK,11
5412.0,889.0,652,OK,12
9148.0,1426.0,652,OK,13
6735.0,1018.0,652,OK,14
7788.0,1215.0,652,OK,15
7184.0,1149.0,652,OK,16
12938.0,1662.0,652,OK,17
13424.0,1832.0,652,OK,18
4810.0,781.0,652,OK,19
7237.0,1162.0,652,OK,22
7615.0,1186.0,652,OK,31
7555.0,1178.0,652,OK,33
7525.0,1194.0,652,OK,34
13075.0,1780.0,652,OK,35
9515.0,1459.0,652,OK,36
12568.0,1734.0,652,OK,38
7682.0,1200.0,652,OK,39
7061.0,1158.0,653,OK,0
4996.0,897.0,653,OK,1
4130.0,907.0,653,OK,2
7875.0,1355.0,653,OK,3
10145.0,1503.0,653,OK,4
4657.0,1005.0,653,OK,5
4689.0,1044.0,653,OK,6
8439.0,1337.0,653,OK,7
8893.0,1326.0,653,OK,8
10010.0,1468.0,653,OK,9
5449.0,1129.0,653,OK,10
7312.0,1178.0,653,OK,11
5373.0,1007.0,653,OK,12
6033.0,1038.0,653,OK,13
2937.0,733.0,653,OK,14
4996.0,897.0,653,OK,15
4626.0,998.0,653,OK,16
8030.0,1193.0,653,OK,17
8516.0,1363.0,653,OK,18
5198.0,973.0,653,OK,19
4679.0,1011.0,653,OK,22
3924.0,899.0,653,OK,31
3865.0,891.0,653,OK,33
4968.0,1043.0,653,OK,34
8167.0,1311.0,653,OK,35
5831.0,980.0,653,OK,36
7660.0,1264.0,653,OK,38
3991.0,913.0,653,OK,39
7886.0,1154.0,654,OK,0
5821.0,893.0,654,OK,1
4955.0,903.0,654,OK,2
8700.0,1351.0,654,OK,3
10970.0,1499.0,654,OK,4
5482.0,1001.0,654,OK,5
5514.0,1040.0,654,OK,6
9264.0,1333.0,654,OK,7
9718.0,1322.0,654,OK,8
10835.0,1464.0,654,OK,9
6274.0,1125.0,654,OK,10
8137.0,1174.0,654,OK,11
6197.0,1003.0,654,OK,12
6858.0,1034.0,654,OK,13
3762.0,729.0,654,OK,14
5821.0,893.0,654,OK,15
5451.0,994.0,654,OK,16
8855.0,1188.0,654,OK,17
9341.0,1358.0,654,OK,18
6023.0,969.0,654,OK,19
5504.0,1006.0,654,OK,22
4749.0,895.0,654,OK,31
4690.0,886.0,654,OK,33
5793.0,1039.0,654,OK,34
8992.0,1306.0,654,OK,35
6656.0,976.0,654,OK,36
8485.0,1260.0,654,OK,38
4816.0,908.0,654,OK,39
9226.0,1715.0,655,OK,0
7161.0,1454.0,655,OK,1
6296.0,1464.0,655,OK,2
10041.0,1912.0,655,OK,3
12311.0,2060.0,655,OK,4
6822.0,1561.0,655,OK,5
6855.0,1601.0,655,OK,6
10605.0,1894.0,655,OK,7
11059.0,1883.0,655,OK,8
12176.0,2025.0,655,OK,9
7615.0,1685.0,655,OK,10
9478.0,1735.0,655,OK,11
7538.0,1563.0,655,OK,12
8199.0,1595.0,655,OK,13
5102.0,1290.0,655,OK,14
7161.0,1454.0,655,OK,15
6792.0,1555.0,655,OK,16
10196.0,1749.0,655,OK,17
10682.0,1919.0,655,OK,18
7364.0,1530.0,655,OK,19
6845.0,1567.0,655,OK,22
6090.0,1456.0,655,OK,31
6031.0,1447.0,655,OK,33
7134.0,1600.0,655,OK,34
10333.0,1867.0,655,OK,35
7997.0,1537.0,655,OK,36
9826.0,1821.0,655,OK,38
6157.0,1469.0,655,OK,39
6764.0,1083.0,656,OK,0
6278.0,838.0,656,OK,1
7072.0,1001.0,656,OK,2
7185.0,1209.0,656,OK,3
3557.0,609.0,656,OK,4
6768.0,997.0,656,OK,5
6973.0,992.0,656,OK,6
2363.0,415.0,656,OK,7
3548.0,671.0,656,OK,8
3489.0,584.0,656,OK,9
8989.0,1319.0,656,OK,10
8594.0,1119.0,656,OK,11
8912.0,1197.0,656,OK,12
7316.0,979.0,656,OK,13
6306.0,877.0,656,OK,14
6278.0,838.0,656,OK,15
6970.0,998.0,656,OK,16
3466.0,576.0,656,OK,17
2440.0,440.0,656,OK,18
8737.0,1163.0,656,OK,19
6780.0,1006.0,656,OK,22
6546.0,955.0,656,OK,31
6735.0,940.0,656,OK,33
6911.0,992.0,656,OK,34
1360.0,266.0,656,OK,35
7113.0,921.0,656,OK,36
1990.0,349.0,656,OK,38
6275.0,860.0,656,OK,39
6079.0,983.0,657,OK,0
5594.0,738.0,657,OK,1
6388.0,901.0,657,OK,2
6501.0,1108.0,657,OK,3
2578.0,413.0,657,OK,4
6083.0,897.0,657,OK,5
6289.0,891.0,657,OK,6
1385.0,218.0,657,OK,7
2570.0,475.0,657,OK,8
2510.0,388.0,657,OK,9
8304.0,1218.0,657,OK,10
7910.0,1019.0,657,OK,11
8227.0,1096.0,657,OK,12
6631.0,879.0,657,OK,13
5621.0,777.0,657,OK,14
5594.0,738.0,657,OK,15
6286.0,897.0,657,OK,16
2406.0,358.0,657,OK,17
1461.0,243.0,657,OK,18
8053.0,1063.0,657,OK,19
6096.0,905.0,657,OK,22
5861.0,854.0,657,OK,31
6051.0,840.0,657,OK,33
6226.0,891.0,657,OK,34
382.0,69.0,657,OK,35
6429.0,820.0,657,OK,36
1305.0,249.0,657,OK,38
5591.0,760.0,657,OK,39
6861.0,1014.0,658,OK,0
6375.0,769.0,658,OK,1
7169.0,932.0,658,OK,2
7282.0,1139.0,658,OK,3
1277.0,221.0,658,OK,4
6865.0,928.0,658,OK,5
7070.0,922.0,658,OK,6
511.0,82.0,658,OK,7
1587.0,360.0,658,OK,8
1209.0,196.0,658,OK,9
9085.0,1249.0,658,OK,10
8691.0,1050.0,658,OK,11
9008.0,1127.0,658,OK,12
7412.0,910.0,658,OK,13
6402.0,808.0,658,OK,14
6375.0,769.0,658,OK,15
7067.0,928.0,658,OK,16
1647.0,241.0,658,OK,17
587.0,107.0,658,OK,18
8834.0,1094.0,658,OK,19
6877.0,936.0,658,OK,22
6642.0,885.0,658,OK,31
6832.0,871.0,658,OK,33
7007.0,922.0,658,OK,34
919.0,114.0,658,OK,35
7210.0,851.0,658,OK,36
2086.0,280.0,658,OK,38
6372.0,791.0,658,OK,39
7985.0,1297.0,659,OK,0
7499.0,1052.0,659,OK,1
8293.0,1215.0,659,OK,2
8406.0,1422.0,659,OK,3
875.0,196.0,659,OK,4
7989.0,1211.0,659,OK,5
8194.0,1206.0,659,OK,6
1943.0,408.0,659,OK,7
1837.0,448.0,659,OK,8
740.0,162.0,659,OK,9
10210.0,1533.0,659,OK,10
9815.0,1333.0,659,OK,11
10133.0,1411.0,659,OK,12
8537.0,1193.0,659,OK,13
7527.0,1091.0,659,OK,14
7499.0,1052.0,659,OK,15
8191.0,1212.0,659,OK,16
2595.0,463.0,659,OK,17
2020.0,433.0,659,OK,18
9958.0,1377.0,659,OK,19
8001.0,1220.0,659,OK,22
7767.0,1169.0,659,OK,31
7956.0,1154.0,659,OK,33
8132.0,1205.0,659,OK,34
2836.0,447.0,659,OK,35
8334.0,1135.0,659,OK,36
3210.0,563.0,659,OK,38
7496.0,1074.0,659,OK,39
9915.0,1453.0,660,OK,0
9429.0,1208.0,660,OK,1
10223.0,1371.0,660,OK,2
10336.0,1579.0,660,OK,3
3006.0,452.0,660,OK,4
9919.0,1367.0,660,OK,5
10124.0,1362.0,660,OK,6
4642.0,563.0,660,OK,7
3794.0,639.0,660,OK,8
2907.0,456.0,660,OK,9
12139.0,1689.0,660,OK,10
11745.0,1489.0,660,OK,11
12062.0,1567.0,660,OK,12
10466.0,1349.0,660,OK,13
9456.0,1247.0,660,OK,14
9429.0,1208.0,660,OK,15
10121.0,1368.0,660,OK,16
4551.0,654.0,660,OK,17
4719.0,589.0,660,OK,18
11888.0,1533.0,660,OK,19
9931.0,1376.0,660,OK,22
9696.0,1325.0,660,OK,31
9886.0,1310.0,660,OK,33
10061.0,1362.0,660,OK,34
4395.0,498.0,660,OK,35
10264.0,1291.0,660,OK,36
5140.0,719.0,660,OK,38
9426.0,1231.0,660,OK,39
13104.0,1739.0,661,OK,0
11039.0,1478.0,661,OK,1
11833.0,1642.0,661,OK,2
11328.0,1527.0,661,OK,3
10020.0,1499.0,661,OK,4
11529.0,1637.0,661,OK,5
11734.0,1632.0,661,OK,6
9929.0,1506.0,661,OK,7
8768.0,1322.0,661,OK,8
9885.0,1465.0,661,OK,9
13750.0,1959.0,661,OK,10
13355.0,1760.0,661,OK,11
13673.0,1837.0,661,OK,12
12077.0,1620.0,661,OK,13
11067.0,1518.0,661,OK,14
11039.0,1478.0,661,OK,15
11732.0,1638.0,661,OK,16
7905.0,1189.0,661,OK,17
10006.0,1532.0,661,OK,18
13499.0,1803.0,661,OK,19
11541.0,1646.0,661,OK,22
11307.0,1595.0,661,OK,31
