left,top,right,bottom,id,district
11169054.94,622925.2518,11170054.94,621925.2518,955,
11169054.94,621925.2518,11170054.94,620925.2518,956,Seberang Perai Utara
11169054.94,620925.2518,11170054.94,619925.2518,957,
11169054.94,619925.2518,11170054.94,618925.2518,958,
11169054.94,618925.2518,11170054.94,617925.2518,959,
11169054.94,617925.2518,11170054.94,616925.2518,960,
11169054.94,616925.2518,11170054.94,615925.2518,961,
11169054.94,615925.2518,11170054.94,614925.2518,962,
11169054.94,614925.2518,11170054.94,613925.2518,963,
11169054.94,613925.2518,11170054.94,612925.2518,964,
11169054.94,612925.2518,11170054.94,611925.2518,965,
11169054.94,611925.2518,11170054.94,610925.2518,966,
11169054.94,610925.2518,11170054.94,609925.2518,967,
11169054.94,609925.2518,11170054.94,608925.2518,968,
11169054.94,608925.2518,11170054.94,607925.2518,969,
11169054.94,607925.2518,11170054.94,606925.2518,970,
11169054.94,606925.2518,11170054.94,605925.2518,971,
11169054.94,605925.2518,11170054.94,604925.2518,972,
11169054.94,604925.2518,11170054.94,603925.2518,973,Timur Laut
11169054.94,603925.2518,11170054.94,602925.2518,974,Timur Laut
11169054.94,602925.2518,11170054.94,601925.2518,975,Timur Laut
11169054.94,601925.2518,11170054.94,600925.2518,976,
11169054.94,600925.2518,11170054.94,599925.2518,977,
11169054.94,599925.2518,11170054.94,598925.2518,978,
11169054.94,598925.2518,11170054.94,597925.2518,979,
11169054.94,597925.2518,11170054.94,596925.2518,980,
11169054.94,596925.2518,11170054.94,595925.2518,981,
11169054.94,595925.2518,11170054.94,594925.2518,982,
11169054.94,594925.2518,11170054.94,593925.2518,983,
11169054.94,593925.2518,11170054.94,592925.2518,984,
11169054.94,592925.2518,11170054.94,591925.2518,985,
11169054.94,591925.2518,11170054.94,590925.2518,986,
11169054.94,590925.2518,11170054.94,589925.2518,987,
11169054.94,589925.2518,11170054.94,588925.2518,988,
11169054.94,588925.2518,11170054.94,587925.2518,989,
11169054.94,587925.2518,11170054.94,586925.2518,990,
11169054.94,586925.2518,11170054.94,585925.2518,991,
11169054.94,585925.2518,11170054.94,584925.2518,992,
11169054.94,584925.2518,11170054.94,583925.2518,993,
11169054.94,583925.2518,11170054.94,582925.2518,994,
11169054.94,582925.2518,11170054.94,581925.2518,995,
11169054.94,581925.2518,11170054.94,580925.2518,996,
11169054.94,580925.2518,11170054.94,579925.2518,997,
11169054.94,579925.2518,11170054.94,578925.2518,998,
11169054.94,578925.2518,11170054.94,577925.2518,999,
11169054.94,577925.2518,11170054.94,576925.2518,1000,
11169054.94,576925.2518,11170054.94,575925.2518,1001,
11169054.94,575925.2518,11170054.94,574925.2518,1002,
11169054.94,574925.2518,11170054.94,573925.2518,1003,
11169054.94,573925.2518,11170054.94,572925.2518,1004,
11169054.94,572925.2518,11170054.94,571925.2518,1005,
11169054.94,571925.2518,11170054.94,570925.2518,1006,
11169054.94,570925.2518,11170054.94,569925.2518,1007,
11170054.94,622925.2518,11171054.94,621925.2518,1008,
11170054.94,621925.2518,11171054.94,620925.2518,1009,Seberang Perai Utara
11170054.94,620925.2518,11171054.94,619925.2518,1010,Seberang Perai Utara
11170054.94,619925.2518,11171054.94,618925.2518,1011,
11170054.94,618925.2518,11171054.94,617925.2518,1012,
11170054.94,617925.2518,11171054.94,616925.2518,1013,
11170054.94,616925.2518,11171054.94,615925.2518,1014,
11170054.94,615925.2518,11171054.94,614925.2518,1015,
11170054.94,614925.2518,11171054.94,613925.2518,1016,
11170054.94,613925.2518,11171054.94,612925.2518,1017,
11170054.94,612925.2518,11171054.94,611925.2518,1018,
11170054.94,611925.2518,11171054.94,610925.2518,1019,
11170054.94,610925.2518,11171054.94,609925.2518,1020,
11170054.94,609925.2518,11171054.94,608925.2518,1021,
11170054.94,608925.2518,11171054.94,607925.2518,1022,
11170054.94,607925.2518,11171054.94,606925.2518,1023,
11170054.94,606925.2518,11171054.94,605925.2518,1024,
11170054.94,605925.2518,11171054.94,604925.2518,1025,
11170054.94,604925.2518,11171054.94,603925.2518,1026,Timur Laut
11170054.94,603925.2518,11171054.94,602925.2518,1027,Timur Laut
11170054.94,602925.2518,11171054.94,601925.2518,1028,
11170054.94,601925.2518,11171054.94,600925.2518,1029,
11170054.94,600925.2518,11171054.94,599925.2518,1030,
11170054.94,599925.2518,11171054.94,598925.2518,1031,
11170054.94,598925.2518,11171054.94,597925.2518,1032,
11170054.94,597925.2518,11171054.94,596925.2518,1033,
11170054.94,596925.2518,11171054.94,595925.2518,1034,
11170054.94,595925.2518,11171054.94,594925.2518,1035,
11170054.94,594925.2518,11171054.94,593925.2518,1036,
11170054.94,593925.2518,11171054.94,592925.2518,1037,
11170054.94,592925.2518,11171054.94,591925.2518,1038,
11170054.94,591925.2518,11171054.94,590925.2518,1039,
11170054.94,590925.2518,11171054.94,589925.2518,1040,
11170054.94,589925.2518,11171054.94,588925.2518,1041,
11170054.94,588925.2518,11171054.94,587925.2518,1042,
11170054.94,587925.2518,11171054.94,586925.2518,1043,
11170054.94,586925.2518,11171054.94,585925.2518,1044,
11170054.94,585925.2518,11171054.94,584925.2518,1045,
11170054.94,584925.2518,11171054.94,583925.2518,1046,
11170054.94,583925.2518,11171054.94,582925.2518,1047,
11170054.94,582925.2518,11171054.94,581925.2518,1048,
11170054.94,581925.2518,11171054.94,580925.2518,1049,
11170054.94,580925.2518,11171054.94,579925.2518,1050,
11170054.94,579925.2518,11171054.94,578925.2518,1051,
11170054.94,578925.2518,11171054.94,577925.2518,1052,
11170054.94,577925.2518,11171054.94,576925.2518,1053,
11170054.94,576925.2518,11171054.94,575925.2518,1054,
11170054.94,575925.2518,11171054.94,574925.2518,1055,
11170054.94,574925.2518,11171054.94,573925.2518,1056,
11170054.94,573925.2518,11171054.94,572925.2518,1057,
11170054.94,572925.2518,11171054.94,571925.2518,1058,
11170054.94,571925.2518,11171054.94,570925.2518,1059,
11170054.94,570925.2518,11171054.94,569925.2518,1060,
11171054.94,622925.2518,11172054.94,621925.2518,1061,
11171054.94,621925.2518,11172054.94,620925.2518,1062,Seberang Perai Utara
11171054.94,620925.2518,11172054.94,619925.2518,1063,Seberang Perai Utara
11171054.94,619925.2518,11172054.94,618925.2518,1064,Seberang Perai Utara
11171054.94,618925.2518,11172054.94,617925.2518,1065,Seberang Perai Utara
11171054.94,617925.2518,11172054.94,616925.2518,1066,Seberang Perai Utara
11171054.94,616925.2518,11172054.94,615925.2518,1067,
11171054.94,615925.2518,11172054.94,614925.2518,1068,
11171054.94,614925.2518,11172054.94,613925.2518,1069,
11171054.94,613925.2518,11172054.94,612925.2518,1070,
11171054.94,612925.2518,11172054.94,611925.2518,1071,
11171054.94,611925.2518,11172054.94,610925.2518,1072,
11171054.94,610925.2518,11172054.94,609925.2518,1073,
11171054.94,609925.2518,11172054.94,608925.2518,1074,
11171054.94,608925.2518,11172054.94,607925.2518,1075,
11171054.94,607925.2518,11172054.94,606925.2518,1076,
11171054.94,606925.2518,11172054.94,605925.2518,1077,
11171054.94,605925.2518,11172054.94,604925.2518,1078,
11171054.94,604925.2518,11172054.94,603925.2518,1079,
11171054.94,603925.2518,11172054.94,602925.2518,1080,
11171054.94,602925.2518,11172054.94,601925.2518,1081,
11171054.94,601925.2518,11172054.94,600925.2518,1082,
11171054.94,600925.2518,11172054.94,599925.2518,1083,
11171054.94,599925.2518,11172054.94,598925.2518,1084,
11171054.94,598925.2518,11172054.94,597925.2518,1085,
11171054.94,597925.2518,11172054.94,596925.2518,1086,
11171054.94,596925.2518,11172054.94,595925.2518,1087,
11171054.94,595925.2518,11172054.94,594925.2518,1088,
11171054.94,594925.2518,11172054.94,593925.2518,1089,
11171054.94,593925.2518,11172054.94,592925.2518,1090,
11171054.94,592925.2518,11172054.94,591925.2518,1091,
11171054.94,591925.2518,11172054.94,590925.2518,1092,
11171054.94,590925.2518,11172054.94,589925.2518,1093,
11171054.94,589925.2518,11172054.94,588925.2518,1094,
11171054.94,588925.2518,11172054.94,587925.2518,1095,
11171054.94,587925.2518,11172054.94,586925.2518,1096,
11171054.94,586925.2518,11172054.94,585925.2518,1097,
11171054.94,585925.2518,11172054.94,584925.2518,1098,
11171054.94,584925.2518,11172054.94,583925.2518,1099,
11171054.94,583925.2518,11172054.94,582925.2518,1100,
11171054.94,582925.2518,11172054.94,581925.2518,1101,
11171054.94,581925.2518,11172054.94,580925.2518,1102,
11171054.94,580925.2518,11172054.94,579925.2518,1103,
11171054.94,579925.2518,11172054.94,578925.2518,1104,
11171054.94,578925.2518,11172054.94,577925.2518,1105,
11171054.94,577925.2518,11172054.94,576925.2518,1106,
11171054.94,576925.2518,11172054.94,575925.2518,1107,
11171054.94,575925.2518,11172054.94,574925.2518,1108,
11171054.94,574925.2518,11172054.94,573925.2518,1109,
11171054.94,573925.2518,11172054.94,572925.2518,1110,
11171054.94,572925.2518,11172054.94,571925.2518,1111,
11171054.94,571925.2518,11172054.94,570925.2518,1112,
11171054.94,570925.2518,11172054.94,569925.2518,1113,
11172054.94,622925.2518,11173054.94,621925.2518,1114,Seberang Perai Utara
11172054.94,621925.2518,11173054.94,620925.2518,1115,Seberang Perai Utara
11172054.94,620925.2518,11173054.94,619925.2518,1116,Seberang Perai Utara
11172054.94,619925.2518,11173054.94,618925.2518,1117,Seberang Perai Utara
11172054.94,618925.2518,11173054.94,617925.2518,1118,Seberang Perai Utara
11172054.94,617925.2518,11173054.94,616925.2518,1119,Seberang Perai Utara
11172054.94,616925.2518,11173054.94,615925.2518,1120,Seberang Perai Utara
11172054.94,615925.2518,11173054.94,614925.2518,1121,Seberang Perai Utara
11172054.94,614925.2518,11173054.94,613925.2518,1122,
11172054.94,613925.2518,11173054.94,612925.2518,1123,
11172054.94,612925.2518,11173054.94,611925.2518,1124,
11172054.94,611925.2518,11173054.94,610925.2518,1125,
11172054.94,610925.2518,11173054.94,609925.2518,1126,
11172054.94,609925.2518,11173054.94,608925.2518,1127,
11172054.94,608925.2518,11173054.94,607925.2518,1128,
11172054.94,607925.2518,11173054.94,606925.2518,1129,
11172054.94,606925.2518,11173054.94,605925.2518,1130,
11172054.94,605925.2518,11173054.94,604925.2518,1131,
11172054.94,604925.2518,11173054.94,603925.2518,1132,Seberang Perai Utara
11172054.94,603925.2518,11173054.94,602925.2518,1133,Seberang Perai Utara
11172054.94,602925.2518,11173054.94,601925.2518,1134,Seberang Perai Utara
11172054.94,601925.2518,11173054.94,600925.2518,1135,Seberang Perai Utara
11172054.94,600925.2518,11173054.94,599925.2518,1136,Seberang Perai Utara
11172054.94,599925.2518,11173054.94,598925.2518,1137,
11172054.94,598925.2518,11173054.94,597925.2518,1138,
11172054.94,597925.2518,11173054.94,596925.2518,1139,
11172054.94,596925.2518,11173054.94,595925.2518,1140,
11172054.94,595925.2518,11173054.94,594925.2518,1141,
11172054.94,594925.2518,11173054.94,593925.2518,1142,
11172054.94,593925.2518,11173054.94,592925.2518,1143,
11172054.94,592925.2518,11173054.94,591925.2518,1144,
11172054.94,591925.2518,11173054.94,590925.2518,1145,
11172054.94,590925.2518,11173054.94,589925.2518,1146,
11172054.94,589925.2518,11173054.94,588925.2518,1147,
11172054.94,588925.2518,11173054.94,587925.2518,1148,
11172054.94,587925.2518,11173054.94,586925.2518,1149,
11172054.94,586925.2518,11173054.94,585925.2518,1150,
11172054.94,585925.2518,11173054.94,584925.2518,1151,
11172054.94,584925.2518,11173054.94,583925.2518,1152,
11172054.94,583925.2518,11173054.94,582925.2518,1153,
11172054.94,582925.2518,11173054.94,581925.2518,1154,
11172054.94,581925.2518,11173054.94,580925.2518,1155,
11172054.94,580925.2518,11173054.94,579925.2518,1156,
11172054.94,579925.2518,11173054.94,578925.2518,1157,
11172054.94,578925.2518,11173054.94,577925.2518,1158,
11172054.94,577925.2518,11173054.94,576925.2518,1159,
11172054.94,576925.2518,11173054.94,575925.2518,1160,
11172054.94,575925.2518,11173054.94,574925.2518,1161,
11172054.94,574925.2518,11173054.94,573925.2518,1162,
11172054.94,573925.2518,11173054.94,572925.2518,1163,
11172054.94,572925.2518,11173054.94,571925.2518,1164,
11172054.94,571925.2518,11173054.94,570925.2518,1165,
11172054.94,570925.2518,11173054.94,569925.2518,1166,
11173054.94,622925.2518,11174054.94,621925.2518,1167,Seberang Perai Utara
11173054.94,621925.2518,11174054.94,620925.2518,1168,Seberang Perai Utara
11173054.94,620925.2518,11174054.94,619925.2518,1169,Seberang Perai Utara
11173054.94,619925.2518,11174054.94,618925.2518,1170,Seberang Perai Utara
11173054.94,618925.2518,11174054.94,617925.2518,1171,Seberang Perai Utara
11173054.94,617925.2518,11174054.94,616925.2518,1172,Seberang Perai Utara
11173054.94,616925.2518,11174054.94,615925.2518,1173,Seberang Perai Utara
11173054.94,615925.2518,11174054.94,614925.2518,1174,Seberang Perai Utara
11173054.94,614925.2518,11174054.94,613925.2518,1175,Seberang Perai Utara
11173054.94,613925.2518,11174054.94,612925.2518,1176,Seberang Perai Utara
11173054.94,612925.2518,11174054.94,611925.2518,1177,Seberang Perai Utara
11173054.94,611925.2518,11174054.94,610925.2518,1178,
11173054.94,610925.2518,11174054.94,609925.2518,1179,
11173054.94,609925.2518,11174054.94,608925.2518,1180,
11173054.94,608925.2518,11174054.94,607925.2518,1181,
11173054.94,607925.2518,11174054.94,606925.2518,1182,
11173054.94,606925.2518,11174054.94,605925.2518,1183,Seberang Perai Utara
11173054.94,605925.2518,11174054.94,604925.2518,1184,Seberang Perai Utara
11173054.94,604925.2518,11174054.94,603925.2518,1185,Seberang Perai Utara
11173054.94,603925.2518,11174054.94,602925.2518,1186,Seberang Perai Utara
11173054.94,602925.2518,11174054.94,601925.2518,1187,Seberang Perai Utara
11173054.94,601925.2518,11174054.94,600925.2518,1188,Seberang Perai Utara
11173054.94,600925.2518,11174054.94,599925.2518,1189,Seberang Perai Tengah
11173054.94,599925.2518,11174054.94,598925.2518,1190,Seberang Perai Tengah
11173054.94,598925.2518,11174054.94,597925.2518,1191,Seberang Perai Tengah
11173054.94,597925.2518,11174054.94,596925.2518,1192,
11173054.94,596925.2518,11174054.94,595925.2518,1193,
11173054.94,595925.2518,11174054.94,594925.2518,1194,
11173054.94,594925.2518,11174054.94,593925.2518,1195,
11173054.94,593925.2518,11174054.94,592925.2518,1196,
11173054.94,592925.2518,11174054.94,591925.2518,1197,
11173054.94,591925.2518,11174054.94,590925.2518,1198,
11173054.94,590925.2518,11174054.94,589925.2518,1199,
11173054.94,589925.2518,11174054.94,588925.2518,1200,
11173054.94,588925.2518,11174054.94,587925.2518,1201,
11173054.94,587925.2518,11174054.94,586925.2518,1202,
11173054.94,586925.2518,11174054.94,585925.2518,1203,
11173054.94,585925.2518,11174054.94,584925.2518,1204,
11173054.94,584925.2518,11174054.94,583925.2518,1205,
11173054.94,583925.2518,11174054.94,582925.2518,1206,
11173054.94,582925.2518,11174054.94,581925.2518,1207,
11173054.94,581925.2518,11174054.94,580925.2518,1208,
11173054.94,580925.2518,11174054.94,579925.2518,1209,
11173054.94,579925.2518,11174054.94,578925.2518,1210,
11173054.94,578925.2518,11174054.94,577925.2518,1211,
11173054.94,577925.2518,11174054.94,576925.2518,1212,
11173054.94,576925.2518,11174054.94,575925.2518,1213,
11173054.94,575925.2518,11174054.94,574925.2518,1214,
11173054.94,574925.2518,11174054.94,573925.2518,1215,
11173054.94,573925.2518,11174054.94,572925.2518,1216,
11173054.94,572925.2518,11174054.94,571925.2518,1217,
11173054.94,571925.2518,11174054.94,570925.2518,1218,
11173054.94,570925.2518,11174054.94,569925.2518,1219,
11174054.94,622925.2518,11175054.94,621925.2518,1220,Seberang Perai Utara
11174054.94,621925.2518,11175054.94,620925.2518,1221,Seberang Perai Utara
11174054.94,620925.2518,11175054.94,619925.2518,1222,Seberang Perai Utara
11174054.94,619925.2518,11175054.94,618925.2518,1223,Seberang Perai Utara
11174054.94,618925.2518,11175054.94,617925.2518,1224,Seberang Perai Utara
11174054.94,617925.2518,11175054.94,616925.2518,1225,Seberang Perai Utara
11174054.94,616925.2518,11175054.94,615925.2518,1226,Seberang Perai Utara
11174054.94,615925.2518,11175054.94,614925.2518,1227,Seberang Perai Utara
11174054.94,614925.2518,11175054.94,613925.2518,1228,Seberang Perai Utara
11174054.94,613925.2518,11175054.94,612925.2518,1229,Seberang Perai Utara
11174054.94,612925.2518,11175054.94,611925.2518,1230,Seberang Perai Utara
11174054.94,611925.2518,11175054.94,610925.2518,1231,Seberang Perai Utara
11174054.94,610925.2518,11175054.94,609925.2518,1232,Seberang Perai Utara
11174054.94,609925.2518,11175054.94,608925.2518,1233,Seberang Perai Utara
11174054.94,608925.2518,11175054.94,607925.2518,1234,Seberang Perai Utara
11174054.94,607925.2518,11175054.94,606925.2518,1235,Seberang Perai Utara
11174054.94,606925.2518,11175054.94,605925.2518,1236,Seberang Perai Utara
11174054.94,605925.2518,11175054.94,604925.2518,1237,Seberang Perai Utara
11174054.94,604925.2518,11175054.94,603925.2518,1238,Seberang Perai Utara
11174054.94,603925.2518,11175054.94,602925.2518,1239,Seberang Perai Utara
11174054.94,602925.2518,11175054.94,601925.2518,1240,Seberang Perai Utara
11174054.94,601925.2518,11175054.94,600925.2518,1241,Seberang Perai Tengah
11174054.94,600925.2518,11175054.94,599925.2518,1242,Seberang Perai Tengah
11174054.94,599925.2518,11175054.94,598925.2518,1243,Seberang Perai Tengah
11174054.94,598925.2518,11175054.94,597925.2518,1244,Seberang Perai Tengah
11174054.94,597925.2518,11175054.94,596925.2518,1245,Seberang Perai Tengah
11174054.94,596925.2518,11175054.94,595925.2518,1246,
11174054.94,595925.2518,11175054.94,594925.2518,1247,
11174054.94,594925.2518,11175054.94,593925.2518,1248,
11174054.94,593925.2518,11175054.94,592925.2518,1249,
11174054.94,592925.2518,11175054.94,591925.2518,1250,
11174054.94,591925.2518,11175054.94,590925.2518,1251,
11174054.94,590925.2518,11175054.94,589925.2518,1252,
11174054.94,589925.2518,11175054.94,588925.2518,1253,
11174054.94,588925.2518,11175054.94,587925.2518,1254,
11174054.94,587925.2518,11175054.94,586925.2518,1255,
11174054.94,586925.2518,11175054.94,585925.2518,1256,
11174054.94,585925.2518,11175054.94,584925.2518,1257,
11174054.94,584925.2518,11175054.94,583925.2518,1258,
11174054.94,583925.2518,11175054.94,582925.2518,1259,
11174054.94,582925.2518,11175054.94,581925.2518,1260,
11174054.94,581925.2518,11175054.94,580925.2518,1261,
11174054.94,580925.2518,11175054.94,579925.2518,1262,
11174054.94,579925.2518,11175054.94,578925.2518,1263,
11174054.94,578925.2518,11175054.94,577925.2518,1264,
11174054.94,577925.2518,11175054.94,576925.2518,1265,
11174054.94,576925.2518,11175054.94,575925.2518,1266,
11174054.94,575925.2518,11175054.94,574925.2518,1267,
11174054.94,574925.2518,11175054.94,573925.2518,1268,
11174054.94,573925.2518,11175054.94,572925.2518,1269,
11174054.94,572925.2518,11175054.94,571925.2518,1270,
11174054.94,571925.2518,11175054.94,570925.2518,1271,
11174054.94,570925.2518,11175054.94,569925.2518,1272,
11175054.94,622925.2518,11176054.94,621925.2518,1273,Seberang Perai Utara
11175054.94,621925.2518,11176054.94,620925.2518,1274,Seberang Perai Utara
11175054.94,620925.2518,11176054.94,619925.2518,1275,Seberang Perai Utara
11175054.94,619925.2518,11176054.94,618925.2518,1276,Seberang Perai Utara
11175054.94,618925.2518,11176054.94,617925.2518,1277,Seberang Perai Utara
11175054.94,617925.2518,11176054.94,616925.2518,1278,Seberang Perai Utara
11175054.94,616925.2518,11176054.94,615925.2518,1279,Seberang Perai Utara
11175054.94,615925.2518,11176054.94,614925.2518,1280,Seberang Perai Utara
11175054.94,614925.2518,11176054.94,613925.2518,1281,Seberang Perai Utara
11175054.94,613925.2518,11176054.94,612925.2518,1282,Seberang Perai Utara
11175054.94,612925.2518,11176054.94,611925.2518,1283,Seberang Perai Utara
11175054.94,611925.2518,11176054.94,610925.2518,1284,Seberang Perai Utara
11175054.94,610925.2518,11176054.94,609925.2518,1285,Seberang Perai Utara
11175054.94,609925.2518,11176054.94,608925.2518,1286,Seberang Perai Utara
11175054.94,608925.2518,11176054.94,607925.2518,1287,Seberang Perai Utara
11175054.94,607925.2518,11176054.94,606925.2518,1288,Seberang Perai Utara
11175054.94,606925.2518,11176054.94,605925.2518,1289,Seberang Perai Utara
11175054.94,605925.2518,11176054.94,604925.2518,1290,Seberang Perai Utara
11175054.94,604925.2518,11176054.94,603925.2518,1291,Seberang Perai Utara
11175054.94,603925.2518,11176054.94,602925.2518,1292,Seberang Perai Tengah
11175054.94,602925.2518,11176054.94,601925.2518,1293,Seberang Perai Tengah
11175054.94,601925.2518,11176054.94,600925.2518,1294,Seberang Perai Tengah
11175054.94,600925.2518,11176054.94,599925.2518,1295,Seberang Perai Tengah
11175054.94,599925.2518,11176054.94,598925.2518,1296,Seberang Perai Tengah
11175054.94,598925.2518,11176054.94,597925.2518,1297,Seberang Perai Tengah
11175054.94,597925.2518,11176054.94,596925.2518,1298,Seberang Perai Tengah
11175054.94,596925.2518,11176054.94,595925.2518,1299,Seberang Perai Tengah
11175054.94,595925.2518,11176054.94,594925.2518,1300,
11175054.94,594925.2518,11176054.94,593925.2518,1301,
11175054.94,593925.2518,11176054.94,592925.2518,1302,
11175054.94,592925.2518,11176054.94,591925.2518,1303,
11175054.94,591925.2518,11176054.94,590925.2518,1304,
11175054.94,590925.2518,11176054.94,589925.2518,1305,
11175054.94,589925.2518,11176054.94,588925.2518,1306,
11175054.94,588925.2518,11176054.94,587925.2518,1307,
11175054.94,587925.2518,11176054.94,586925.2518,1308,
11175054.94,586925.2518,11176054.94,585925.2518,1309,
11175054.94,585925.2518,11176054.94,584925.2518,1310,
11175054.94,584925.2518,11176054.94,583925.2518,1311,
11175054.94,583925.2518,11176054.94,582925.2518,1312,
11175054.94,582925.2518,11176054.94,581925.2518,1313,
11175054.94,581925.2518,11176054.94,580925.2518,1314,
11175054.94,580925.2518,11176054.94,579925.2518,1315,
11175054.94,579925.2518,11176054.94,578925.2518,1316,
11175054.94,578925.2518,11176054.94,577925.2518,1317,
11175054.94,577925.2518,11176054.94,576925.2518,1318,
11175054.94,576925.2518,11176054.94,575925.2518,1319,
11175054.94,575925.2518,11176054.94,574925.2518,1320,
11175054.94,574925.2518,11176054.94,573925.2518,1321,
11175054.94,573925.2518,11176054.94,572925.2518,1322,Seberang Perai Selatan
11175054.94,572925.2518,11176054.94,571925.2518,1323,Seberang Perai Selatan
11175054.94,571925.2518,11176054.94,570925.2518,1324,Seberang Perai Selatan
11175054.94,570925.2518,11176054.94,569925.2518,1325,
11176054.94,622925.2518,11177054.94,621925.2518,1326,
11176054.94,621925.2518,11177054.94,620925.2518,1327,Seberang Perai Utara
11176054.94,620925.2518,11177054.94,619925.2518,1328,Seberang Perai Utara
11176054.94,619925.2518,11177054.94,618925.2518,1329,Seberang Perai Utara
11176054.94,618925.2518,11177054.94,617925.2518,1330,Seberang Perai Utara
11176054.94,617925.2518,11177054.94,616925.2518,1331,Seberang Perai Utara
11176054.94,616925.2518,11177054.94,615925.2518,1332,Seberang Perai Utara
11176054.94,615925.2518,11177054.94,614925.2518,1333,Seberang Perai Utara
11176054.94,614925.2518,11177054.94,613925.2518,1334,Seberang Perai Utara
11176054.94,613925.2518,11177054.94,612925.2518,1335,Seberang Perai Utara
11176054.94,612925.2518,11177054.94,611925.2518,1336,Seberang Perai Utara
11176054.94,611925.2518,11177054.94,610925.2518,1337,Seberang Perai Utara
11176054.94,610925.2518,11177054.94,609925.2518,1338,Seberang Perai Utara
11176054.94,609925.2518,11177054.94,608925.2518,1339,Seberang Perai Utara
11176054.94,608925.2518,11177054.94,607925.2518,1340,Seberang Perai Utara
11176054.94,607925.2518,11177054.94,606925.2518,1341,Seberang Perai Utara
11176054.94,606925.2518,11177054.94,605925.2518,1342,Seberang Perai Utara
11176054.94,605925.2518,11177054.94,604925.2518,1343,Seberang Perai Utara
11176054.94,604925.2518,11177054.94,603925.2518,1344,Seberang Perai Utara
11176054.94,603925.2518,11177054.94,602925.2518,1345,Seberang Perai Utara
11176054.94,602925.2518,11177054.94,601925.2518,1346,Seberang Perai Tengah
11176054.94,601925.2518,11177054.94,600925.2518,1347,Seberang Perai Tengah
11176054.94,600925.2518,11177054.94,599925.2518,1348,Seberang Perai Tengah
11176054.94,599925.2518,11177054.94,598925.2518,1349,Seberang Perai Tengah
11176054.94,598925.2518,11177054.94,597925.2518,1350,Seberang Perai Tengah
11176054.94,597925.2518,11177054.94,596925.2518,1351,Seberang Perai Tengah
11176054.94,596925.2518,11177054.94,595925.2518,1352,Seberang Perai Tengah
11176054.94,595925.2518,11177054.94,594925.2518,1353,Seberang Perai Tengah
11176054.94,594925.2518,11177054.94,593925.2518,1354,Seberang Perai Tengah
11176054.94,593925.2518,11177054.94,592925.2518,1355,Seberang Perai Tengah
11176054.94,592925.2518,11177054.94,591925.2518,1356,Seberang Perai Tengah
11176054.94,591925.2518,11177054.94,590925.2518,1357,
11176054.94,590925.2518,11177054.94,589925.2518,1358,
11176054.94,589925.2518,11177054.94,588925.2518,1359,
11176054.94,588925.2518,11177054.94,587925.2518,1360,
11176054.94,587925.2518,11177054.94,586925.2518,1361,
11176054.94,586925.2518,11177054.94,585925.2518,1362,
11176054.94,585925.2518,11177054.94,584925.2518,1363,
11176054.94,584925.2518,11177054.94,583925.2518,1364,
11176054.94,583925.2518,11177054.94,582925.2518,1365,
11176054.94,582925.2518,11177054.94,581925.2518,1366,
11176054.94,581925.2518,11177054.94,580925.2518,1367,
11176054.94,580925.2518,11177054.94,579925.2518,1368,
11176054.94,579925.2518,11177054.94,578925.2518,1369,
11176054.94,578925.2518,11177054.94,577925.2518,1370,
11176054.94,577925.2518,11177054.94,576925.2518,1371,
11176054.94,576925.2518,11177054.94,575925.2518,1372,
11176054.94,575925.2518,11177054.94,574925.2518,1373,
11176054.94,574925.2518,11177054.94,573925.2518,1374,
11176054.94,573925.2518,11177054.94,572925.2518,1375,Seberang Perai Selatan
11176054.94,572925.2518,11177054.94,571925.2518,1376,Seberang Perai Selatan
11176054.94,571925.2518,11177054.94,570925.2518,1377,Seberang Perai Selatan
11176054.94,570925.2518,11177054.94,569925.2518,1378,
11177054.94,622925.2518,11178054.94,621925.2518,1379,
11177054.94,621925.2518,11178054.94,620925.2518,1380,Seberang Perai Utara
11177054.94,620925.2518,11178054.94,619925.2518,1381,Seberang Perai Utara
11177054.94,619925.2518,11178054.94,618925.2518,1382,Seberang Perai Utara
11177054.94,618925.2518,11178054.94,617925.2518,1383,Seberang Perai Utara
11177054.94,617925.2518,11178054.94,616925.2518,1384,Seberang Perai Utara
11177054.94,616925.2518,11178054.94,615925.2518,1385,Seberang Perai Utara
11177054.94,615925.2518,11178054.94,614925.2518,1386,Seberang Perai Utara
11177054.94,614925.2518,11178054.94,613925.2518,1387,Seberang Perai Utara
11177054.94,613925.2518,11178054.94,612925.2518,1388,Seberang Perai Utara
11177054.94,612925.2518,11178054.94,611925.2518,1389,Seberang Perai Utara
11177054.94,611925.2518,11178054.94,610925.2518,1390,Seberang Perai Utara
11177054.94,610925.2518,11178054.94,609925.2518,1391,Seberang Perai Utara
11177054.94,609925.2518,11178054.94,608925.2518,1392,Seberang Perai Utara
11177054.94,608925.2518,11178054.94,607925.2518,1393,Seberang Perai Utara
11177054.94,607925.2518,11178054.94,606925.2518,1394,Seberang Perai Utara
11177054.94,606925.2518,11178054.94,605925.2518,1395,Seberang Perai Utara
11177054.94,605925.2518,11178054.94,604925.2518,1396,Seberang Perai Utara
11177054.94,604925.2518,11178054.94,603925.2518,1397,Seberang Perai Tengah
11177054.94,603925.2518,11178054.94,602925.2518,1398,Seberang Perai Tengah
11177054.94,602925.2518,11178054.94,601925.2518,1399,Seberang Perai Tengah
