id,name,type,area,center_lng,center_lat
1507,,apartments,973.7367783013239,100.4195196,5.3757088
1508,B1,apartments,1213.412614772787,100.42045422500001,5.37566655
1509,,apartments,560.2059505859262,100.4066564,5.385381675
1510,,apartments,380.5089189438785,100.407246225,5.3853768749999995
1511,,apartments,681.1496722498258,100.4071022,5.3851499
1512,,apartments,368.68412262935186,100.40646525,5.385004175000001
1513,,apartments,552.9881005348097,100.406655775,5.384791824999999
1514,,apartments,96.17462313614087,100.4070358,5.384887325
1515,,apartments,742.1975949129871,100.4065437,5.384420512499999
1516,,apartments,878.9300727285137,100.40722951249998,5.384221600000001
1517,,apartments,2583.937657023315,100.40682091666666,5.383242033333334
1518,,apartments,197.16626969860332,100.4055301,5.380601925
1519,,apartments,271.22065509116834,100.40528385,5.3803981
1520,,apartments,240.98172499949212,100.40563647500001,5.3804234
1521,,apartments,273.76437685544687,100.40549565,5.380282725000001
1522,,apartments,460.1132699866312,100.40808965,5.38528005
1523,,apartments,568.9079651217164,100.40866005,5.3852093
1524,,apartments,490.606917162019,100.40810762500001,5.38510375
1525,,apartments,323.7172725357371,100.4084655,5.384829900000001
1526,,apartments,698.8859630137373,100.40806763333335,5.38478005
1527,,apartments,994.3797690719441,100.40817473333333,5.384238450000001
1528,,apartments,389.1872887844602,100.40786634999999,5.384246525
1529,,apartments,350.2396799713054,100.40786205,5.384039950000001
1530,,apartments,1620.9852721594054,100.416032925,5.386296300000001
1531,,apartments,1632.571335481643,100.415467975,5.3864678249999995
1532,,apartments,1511.8282777675108,100.4148257,5.386660075
1533,,apartments,1291.6884134501636,100.4148075,5.38720355
1534,,apartments,442.6421369512389,100.415775325,5.38721485
1535,,apartments,1032.5712999190528,100.40758455,5.391722799999999
1536,,apartments,971.2372573034359,100.40753,5.391271
1537,,apartments,1214.330107579766,100.40635768333334,5.391044175
1538,,apartments,1233.671937036044,100.40644855833334,5.391845233333335
1539,Pangsapuri Desa Sri Jaya,apartments,1172.2215285596885,100.40694454999999,5.391396825
1540,,apartments,1231.518194896747,100.4149536,5.39292545
1541,,apartments,361.2119687429005,100.40813505,5.402283625000001
1542,,apartments,416.73794279025395,100.40763185,5.4017824
1543,,apartments,456.99607013600416,100.40808875,5.401892350000001
1544,,apartments,382.12556478132757,100.40805635,5.4015034
1545,,apartments,412.64207419972087,100.40801525,5.401127425
1546,,apartments,242.42008941226854,100.407973475,5.400651100000001
1547,,apartments,1913.277864413026,100.4082829,5.408369916666667
1548,,apartments,581.9526597765357,100.40956711250001,5.4083799500000005
1549,,apartments,348.63153686984003,100.40394674999999,5.39129485
1550,,apartments,307.7942112288921,100.4042515,5.39115175
1551,B3,apartments,422.0114267380176,100.40497747500001,5.391093575
1552,,apartments,391.1106910428777,100.40507495,5.39141885
1553,,apartments,737.3403040523574,100.40514804166668,5.3927852
1554,,apartments,693.2103227427057,100.40467874166667,5.393062025
1555,,apartments,590.6868269864258,100.405206775,5.393568775
1556,,apartments,1308.6999311189588,100.403336025,5.3939604
1557,,apartments,445.41271757027744,100.402029475,5.3940332
1558,,apartments,464.5034717997655,100.40269187500002,5.39395895
1559,,apartments,436.15682390953714,100.40208050000001,5.39429825
1560,,apartments,474.36183164082144,100.402736,5.394214225000001
1561,,apartments,453.6362819093404,100.40211182499999,5.394545
1562,,apartments,418.28154531121834,100.4021491,5.39481155
1563,,apartments,432.3990216240124,100.402691825,5.394686800000001
1564,,apartments,689.5565371240798,100.40212174166668,5.395187458333333
1565,,apartments,380.8272652441798,100.402730875,5.3949473
1566,,apartments,408.7098813840896,100.40319852500001,5.39474745
1567,,apartments,643.8262878262962,100.40370690833333,5.394678016666667
1568,,apartments,417.7896498149259,100.403783175,5.395010725000001
1569,,apartments,419.15673285986065,100.40380835,5.395271075
1570,,apartments,374.97626862545354,100.403842275,5.395524575
1571,,apartments,402.2871426877053,100.40397965,5.39580665
1572,,apartments,343.09406765596117,100.40437535000001,5.395613775
1573,,apartments,586.4997893261452,100.4034203,5.39557105
1574,,apartments,680.0947407490254,100.40286205000001,5.395308875
1575,,apartments,423.515236365194,100.4054751,5.3942379250000005
1576,A4,apartments,1271.3938854351666,100.40525737499999,5.39450425
1577,,apartments,1301.033732391018,100.404706575,5.394455775
1578,,apartments,1237.2851569587235,100.40476000000001,5.395007775
1579,A5,apartments,1271.5617189232287,100.40529155000002,5.3950993
1580,,apartments,1750.6029125074983,100.4051487,5.395625225
1581,,apartments,1566.3944055635302,100.405330125,5.39592835
1582,,apartments,1495.0099197848251,100.405341075,5.396287925
1583,,apartments,1212.924207077478,100.4054029,5.39657245
1584,,apartments,1357.1104392828233,100.40556470000001,5.39710245
1585,,apartments,768.4717706683757,100.40410345833334,5.398951958333332
1586,,apartments,674.3963465328687,100.40463068333332,5.3988607
1587,,apartments,989.2480805272809,100.40368453333333,5.396882799999999
1588,,apartments,847.6798261937295,100.40431949166667,5.396812408333333
1589,,apartments,823.17255679422,100.40185289166668,5.399487258333333
1590,,apartments,791.5907592054102,100.40148433333336,5.399071275000001
1591,,apartments,699.4922682150064,100.401443875,5.398638225
1592,,apartments,719.3680750618126,100.40169338333334,5.3980194416666665
1593,,apartments,1356.654638010974,100.39627895,5.4033064500000005
1594,,apartments,1174.2112962041967,100.396715925,5.40288185
1595,,apartments,1351.7681937462248,100.3970714,5.40265155
1596,,apartments,1291.6859570582292,100.3974094,5.402265075
1597,,apartments,1385.2161311006103,100.3978893,5.4020388
1598,,apartments,2867.2859780428043,100.402404825,5.403938191666666
1599,Desa Cemara,apartments,2638.6594693433262,100.40444337500001,5.404429112499999
1600,,apartments,1257.0674270065504,100.40494849999999,5.4041475
1601,,apartments,1333.8081184099192,100.40569244999999,5.404371725000001
1602,,apartments,1379.4459217419287,100.40532437499999,5.4039139
1603,,apartments,1092.0260108205944,100.404512775,5.403089
1604,,apartments,1004.7133576837904,100.40399472499999,5.402624299999999
1605,W,apartments,1051.2810360719795,100.42756109999999,5.339459375000001
1606,V,apartments,1172.67671958839,100.42736815,5.33968845
1607,T,apartments,1437.986572528868,100.42725375,5.3402332249999995
1608,Q,apartments,617.3716436865417,100.42810060000001,5.341172975
1609,P,apartments,641.517709923728,100.4280195,5.3414890999999995
1610,N,apartments,1313.585597227798,100.4279487,5.3421746
1611,O,apartments,1111.5365717145858,100.42762245,5.342052125
1612,M,apartments,905.631112717394,100.426982175,5.3433795
1613,L,apartments,926.6393282601631,100.42693355,5.343707200000001
1614,K,apartments,1067.714996304272,100.42637295,5.3440521500000004
1615,J,apartments,933.7335898436644,100.42614284999999,5.344275275
1616,I,apartments,1016.318414562172,100.42591420000001,5.34448545
1617,G,apartments,927.7480685643584,100.4240255,5.344989175
1618,H,apartments,921.0124707388214,100.42476345000001,5.3449194250000005
1619,F,apartments,978.0622242641499,100.42417470000001,5.3452626500000004
1620,A,apartments,1221.5335539889259,100.42426792500001,5.3464005750000005
1621,B,apartments,1198.0823576674975,100.42452685,5.346185875
1622,C,apartments,1406.0707091440952,100.424827,5.345974775
1623,D,apartments,934.9557732092696,100.425186575,5.34567215
1624,,apartments,1420.864683023367,100.4125393,5.365952775
1625,,apartments,2406.9002960493494,100.406672425,5.36701725
1626,,apartments,1028.6762175924976,100.406774425,5.366277649999999
1627,,apartments,1030.8147841199507,100.40692945,5.365725125000001
1628,Pangsa Sri Bagan,apartments,3447.961819055564,100.37121268888889,5.392723188888889
1629,,apartments,1812.5691264804627,100.3718743,5.400434150000001
1630,,apartments,2421.192741448659,100.37262665,5.40040835
1631,,apartments,2927.545589102425,100.37123382499999,5.4003499999999995
1632,,apartments,2854.0059720186277,100.40489159,5.412620900000001
1633,,apartments,7497.686823451942,100.4014762125,5.414990975
1634,,apartments,1163.0720716970338,100.38130205,5.41064395
1635,,apartments,1170.0160325360819,100.381862525,5.4106126
1636,,apartments,1111.273215719208,100.3815469,5.41025205
1637,,apartments,1490.0292934872452,100.37960255,5.40963485
1638,,apartments,2512.82848688768,100.38035892500001,5.4094396
1639,,apartments,1585.7832083457313,100.38110155,5.409581525
1640,,apartments,1169.6546030962209,100.3805817,5.4104647
1641,,apartments,1158.042554817956,100.38058670000001,5.410989075
1642,,apartments,1089.957656560879,100.3804805,5.4116185
1643,,apartments,1131.6746480454315,100.380757225,5.4123807500000005
1644,,apartments,1226.504407093282,100.380872075,5.412770325
1645,,apartments,1648.5667962657722,100.37527005,5.4124775
1646,,apartments,2872.592398823072,100.373976125,5.4124545500000005
1647,,apartments,1816.008361180631,100.37489428571428,5.409829685714286
1648,,apartments,2388.541776139638,100.37468559999999,5.4088715375
1649,,apartments,2319.9925492378134,100.37337852499998,5.409225316666666
1650,,apartments,2521.471641436311,100.373676525,5.410181325
1651,,apartments,1508.673295025316,100.39770453333334,5.414990166666667
1652,,apartments,1894.9890662242622,100.383524,5.4193454
1653,,apartments,1349.0544923306866,100.38327856666666,5.418478666666666
1654,,apartments,1268.985998371019,100.3811985,5.417217975
1655,,apartments,1484.0283797540148,100.38193712500001,5.417136025
1656,,apartments,592.2874738598246,100.38125397499999,5.417605575
1657,,apartments,2064.7532622899275,100.378250825,5.417714050000001
1658,,apartments,2197.8833299209014,100.37824922499999,5.41707355
1659,,apartments,1991.3179165539182,100.37786485000001,5.416520050000001
1660,,apartments,1770.6097002866763,100.37784082499999,5.41571155
1661,,apartments,2338.9416341045685,100.37720055,5.4187375
1662,Pangsapuri Sri Pantai,apartments,1162.4797198131178,100.373255725,5.4183656
1663,Pantai Apartment,apartments,1571.2731213783954,100.37374654999999,5.41971115
1664,,apartments,492.3759799491942,100.37563665,5.422876325
1665,,apartments,2265.5913106614116,100.3757711,5.425972866666666
1666,,apartments,2511.298075934631,100.37547451666666,5.424977149999999
1667,,apartments,629.0385937351009,100.37895891666666,5.426204883333333
1668,,apartments,614.3418879533343,100.378706275,5.425892741666666
1669,,apartments,970.1578445051396,100.380016,5.426916225
1670,,apartments,1429.1575778753293,100.380638825,5.432997725
1671,,apartments,2490.814797313615,100.37925036666667,5.439964944444444
1672,,apartments,2007.9622369136855,100.38337935000001,5.4368585875
1673,,apartments,1078.8622154530092,100.38311370000001,5.436206033333334
1674,,apartments,2083.0911080401097,100.38403255833332,5.436161833333333
1675,,apartments,1905.8072412047939,100.38387818333335,5.435217383333334
1676,,apartments,1751.2518859827542,100.393300875,5.420403650000001
1677,,apartments,1582.146027011746,100.394083975,5.4203171999999995
1678,,apartments,2964.7952442535743,100.3937068,5.4207937
1679,,apartments,888.8145462777359,100.3950091,5.4202016
1680,,apartments,1008.5233618772926,100.3957644,5.420100575
1681,,apartments,950.9669346089258,100.395426175,5.4204371
1682,,apartments,649.0551891857469,100.3950543,5.42086125
1683,,apartments,579.6188145406875,100.39587755000001,5.42076085
1684,Pangsapuri Sri Mekar,apartments,1800.9527026610724,100.3950974,5.4217280500000005
1685,,apartments,1543.2098273929146,100.39480575,5.4221439
1686,,apartments,678.9449016508394,100.39341195,5.42166175
1687,,apartments,652.6131552188979,100.3941997,5.421578299999999
1688,,apartments,583.8521470385199,100.3933696,5.421372850000001
1689,,apartments,608.3448456597225,100.3933462,5.421138675000001
1690,,apartments,613.4025743700195,100.39416915000001,5.42129085
1691,,apartments,613.3428665729268,100.3941413,5.421046649999999
1692,,apartments,968.6361011584853,100.39025434999999,5.4219064249999995
1693,,apartments,980.8867270438095,100.3907877,5.4223080999999995
1694,,apartments,655.8331384140797,100.39017275,5.4222512
1695,,apartments,640.9497201373587,100.38671285,5.42034735
1696,,apartments,612.0514415119492,100.386703225,5.420041149999999
1697,,apartments,627.5932740270179,100.38751367500001,5.420308899999999
1698,,apartments,614.458919852246,100.387503025,5.4199941250000006
1699,,apartments,922.6409615536543,100.388348975,5.4223291499999995
1700,,apartments,1027.4596844173193,100.38601059999999,5.4262013499999995
1701,,apartments,686.6404417660045,100.380147025,5.4275377250000005
1702,,apartments,731.0682226097371,100.38019440000001,5.427778425
1703,,apartments,670.8912073774626,100.38097032499999,5.42737345
1704,,apartments,668.6378870582425,100.38107629999999,5.42759745
1705,,apartments,650.3485256453256,100.38088869999999,5.427874200000001
1706,,apartments,650.2212687563554,100.38094395,5.428108825
1707,Udini Square,apartments,4311.7366922537985,100.3143205857143,5.3783393
1708,Vertiq,apartments,5855.744595454609,100.31362388,5.378562120000001
1709,Quay Side,apartments,3692.7776928232465,100.31099929999999,5.459657775
1710,Quay Side,apartments,3260.4080437018165,100.311885,5.4596238
1711,Quay Side,apartments,3367.3643964291655,100.3109158,5.4606035
1712,Quay Side,apartments,3938.8032141672575,100.3118458,5.4606201500000005
1713,,apartments,2927.2838534658204,100.31388344,5.460138120000001
1714,,apartments,2099.8052982152,100.3138353,5.4609943
1715,,apartments,3426.929837190311,100.31304170000001,5.4608244500000005
1716,The Peak,apartments,8349.207939902317,100.2972180142857,5.4488142714285726
1717,Taman Bukit Erskine,apartments,938.7413103020723,100.296142375,5.448360350000001
1718,The Latitude,apartments,4426.83308442412,100.29822361250001,5.44973905
1719,Setia V,apartments,2940.501843263958,100.31464175,5.4329446
1720,,apartments,3040.509810705774,100.31240435,5.429329475
1721,,apartments,1350.2941984331974,100.31144112500002,5.4299089
1722,,apartments,1344.094480587092,100.31925100000001,5.41902535
1723,,apartments,3776.7636820171538,100.29412155,5.400120575
1724,,apartments,4575.593733776613,100.29766289999999,5.3713625
1725,,apartments,1481.1581238822166,100.318258475,5.3945443
1726,Garden Straits,apartments,2082.744594237619,100.3174932,5.395097225000001
1727,,apartments,780.4870693783585,100.3182485,5.3951688749999995
1728,H2O,apartments,1768.3037818264083,100.3194873,5.39666245
1729,,apartments,2205.5687259627803,100.24417465000002,5.4701195
1730,,apartments,694.5045346792351,100.24383455,5.4699272500000005
1731,,apartments,539.4138358022595,100.24351325,5.4697986
1732,,apartments,1013.8798320394857,100.293165825,5.465881675
1733,,apartments,1203.1889159296372,100.293823725,5.4667371
1734,,apartments,11833.229866936766,100.28073884285716,5.326458092857143
1735,,apartments,7422.685265886506,100.2728252125,5.3313187375
1736,,apartments,1361.6685992732973,100.271436225,5.33184935
1737,,apartments,1466.3943721018172,100.271885625,5.33161825
1738,Gardens Ville Condominium,apartments,10575.586164220198,100.27115917142855,5.3370219285714295
1739,Ara Greens Apartment,apartments,2830.3118422673324,100.27051014545455,5.334611081818182
1740,Sierra Residences,apartments,5307.76736397825,100.27046662307693,5.335347815384615
1741,Rumah Kediaman Setiausaha Kerajaan Negeri,residential,473.5051174460227,100.30459630000001,5.4150347125
1742,Pangsapuri Sri Emas,apartments,3071.9327150195522,100.43763653333333,5.351131716666667
1743,,dormitory,2046.3719824292318,100.4649643,5.36430205
1744,,residential,1553.6186599614057,100.4624261,5.3609275
1745,,residential,1595.760161747653,100.46246885000001,5.360466724999999
1746,,residential,1693.2119665012956,100.462869425,5.36054785
1747,,residential,1508.8871557294415,100.46309217500001,5.36069925
1748,,residential,1827.1202567520218,100.46207494000001,5.360406380000001
1749,Seri Pelangi,apartments,1099.8309688109973,100.465897525,5.360697675
1750,,residential,488.5925095727426,100.45843682499999,5.365536225
1751,,residential,1465.740850734478,100.49336579,5.33230908
1752,Olive Tree Residences,apartments,2108.8575938099357,100.27924775,5.326466675
1753,,residential,2446.003048144356,100.31719905,5.3646610500000005
1754,,residential,4009.543449361803,100.31754090000001,5.363908562499999
1755,Grace Residence,residential,1880.0383824911619,100.3171689,5.38982955
1756,,apartments,2091.0652357526424,100.337199675,5.42244715
1757,,apartments,1923.5369158093988,100.33698551666667,5.4226566499999995
1758,PDC Sales Gallery,bungalow,2421.7882620389664,100.4361757,5.252815375
1759,,apartments,2798.09960242107,100.427453,5.332620450000001
1760,Delima Emas Condominium,apartments,3695.0547064513885,100.43588472500001,5.3219055
1761,,apartments,2526.98213917778,100.435382825,5.3210421
1762,,apartments,2130.6324756267227,100.436146275,5.320876925
1763,,apartments,1807.983351092166,100.435591425,5.319812775
1764,,apartments,1564.6659782218917,100.4355774,5.3194501
1765,,apartments,1653.7099524155,100.4355879,5.31906065
1766,,apartments,1393.243043332921,100.43553887500002,5.318667775
1767,,apartments,1386.3318409870913,100.436356175,5.31981865
1768,,apartments,1299.2875581087667,100.436343325,5.319450000000001
1769,,apartments,1443.0174121843447,100.43637955000001,5.31907705
1770,,apartments,1518.1436660085085,100.43647287499999,5.318679449999999
1771,,apartments,1794.934242203101,100.436395675,5.3183097749999995
1772,,apartments,817.0930018573032,100.42899935,5.3117999000000005
1773,Pangsapuri Palma Laguna,apartments,2903.8328093253353,100.40609254999998,5.372705775
1774,Pangsapuri Pinang Laguna,apartments,1865.5584976958398,100.40637809166668,5.3715744
1775,,apartments,1000.7904435549194,100.418572625,5.36684425
1776,,apartments,1739.0564455398342,100.42745003750001,5.36580305
1777,,apartments,9570.82675939941,100.44224525,5.37375687
1778,,apartments,1881.7855380156946,100.44270795,5.372955874999999
1779,,apartments,120.67600085159022,100.44207095,5.372878050000001
1780,,apartments,168.75260036909316,100.44229820000001,5.37288545
1781,A,apartments,855.3133309027631,100.4676285,5.35844925
1782,B,apartments,1575.3896122238536,100.467844125,5.35808855
1783,,apartments,2304.450572705044,100.45512109166667,5.360019391666666
1784,,apartments,1695.0111081704847,100.43592737499999,5.359315649999999
1785,,apartments,1447.838925245722,100.435925175,5.358657725
1786,,apartments,1662.920853690012,100.43827606666667,5.3527365666666675
1787,,bungalow,1606.1006168818317,100.44049425,5.3554678
1788,,bungalow,9657.630185762895,100.439853725,5.354828075
1789,,apartments,1314.9607429159028,100.434889475,5.35148405
1790,,apartments,1712.043885587645,100.43520567499999,5.35125685
1791,,apartments,1577.139044810978,100.435576175,5.3510655
1792,,apartments,593.7992056492106,100.43510845,5.350793725
1793,,apartments,506.2818922609494,100.43501334999999,5.3506792999999995
1794,,apartments,408.08543375845994,100.4349306,5.350547349999999
1795,,apartments,484.63304321964506,100.434851375,5.350424025
1796,,apartments,395.2908364493699,100.44234495,5.347672525
1797,,apartments,324.5047407095609,100.44262675,5.3473052
1798,,apartments,623.3695220408235,100.4429659,5.36409156
1799,,apartments,512.7668966181573,100.44256445,5.3625753000000005
1800,,apartments,563.2692418986893,100.44255360000001,5.3621072000000005
1801,,apartments,573.7871529523926,100.44414079999999,5.32991965
1802,,apartments,924.4041990517011,100.46606945,5.338599949999999
1803,,apartments,874.9602132741096,100.4658215,5.338392675000001
1804,,apartments,2195.0411662615284,100.424304375,5.2973478
1805,,apartments,1794.4126047069026,100.4543157,5.2665336
1806,,apartments,1243.854631490788,100.48946205,5.31029345
1807,,apartments,1973.3253801406713,100.488846725,5.3107413
1808,,apartments,1155.0830589269794,100.48531915000001,5.31385315
1809,,apartments,981.2736313104925,100.48524825,5.313382725
1810,,apartments,970.8728926153437,100.48620195000001,5.316910825
1811,,bungalow,11271.441940992307,100.48297545,5.318041325
1812,Pangsapuri Desa Palma,apartments,3810.6664837043277,100.470681975,5.338135562500001
1813,,apartments,3137.928232075442,100.48046670000001,5.322390525
1814,,apartments,1364.9842726828865,100.4894472,5.3212245
1815,,apartments,1264.1397105955687,100.49024745,5.320768575000001
1816,,apartments,2185.5038444172565,100.49265084000001,5.32545212
1817,,apartments,925.211957854811,100.49323480000001,5.3286336
1818,B,apartments,1243.6871825597052,100.49094160000001,5.3300152999999995
1819,A,apartments,1554.8053037849127,100.49149270000001,5.3300314
1820,,apartments,1215.0240895994848,100.50190972499999,5.3267162
1821,,bungalow,211.09204884044019,100.51210406666667,5.334043566666668
1822,,apartments,1382.8937443821114,100.51875188749999,5.327965649999999
1823,,bungalow,252.97943802140188,100.50051084999998,5.3409817
1824,,apartments,1766.5692356368247,100.50099474,5.33525633
1825,,apartments,1785.2055713222462,100.50124495,5.337033099999999
1826,,apartments,1545.016220359267,100.50175747499999,5.3366259750000005
1827,,apartments,1465.371713596628,100.501052475,5.336446875
1828,,apartments,1429.1897009645172,100.502146975,5.33645395
1829,,apartments,1394.483005548138,100.50150152500001,5.336043500000001
1830,,apartments,1104.4292663991273,100.5027895,5.33654165
1831,,bungalow,308.43878755546973,100.4986447,5.338036383333335
1832,,bungalow,249.58061910143547,100.49945260000001,5.3385756
1833,,bungalow,253.02877703816065,100.49866335,5.3386241
1834,Pangsapuri Capri,apartments,2174.2123680978602,100.3732764,5.407296574999999
1835,,apartments,2156.095752690633,100.37329495,5.4117694499999995
1836,,apartments,1845.9116939745022,100.37484897499999,5.4124806
1837,Pangsapuri Sri Chempa,apartments,897.5088059927984,100.378419175,5.4185236
1838,Pangsapuri Kamelia,apartments,3780.906564128339,100.37893504999998,5.41868695
1839,,apartments,2078.6141087806254,100.38593555,5.4267348250000005
1840,,apartments,1647.3766602752612,100.3868961,5.42726805
1841,,apartments,929.4732660063934,100.38276625,5.4287349
1842,Pangsapuri Carissa,apartments,2522.8612443603865,100.39494863333334,5.422622566666667
1843,Centro View,apartments,2615.598483614519,100.396251575,5.424974450000001
1844,,apartments,1117.0467279803204,100.39754339999999,5.4271947250000006
1845,,apartments,1443.3546573700075,100.39776885,5.426701
1846,,residential,319.5240174408182,100.4014677125,5.4295457625
1847,,apartments,1224.0223627866037,100.404371775,5.42984275
1848,,apartments,770.9022080312701,100.40383279999999,5.429877149999999
1849,,apartments,886.2422916367362,100.40333755,5.4299904
1850,,apartments,934.4105553971452,100.40123175,5.42993075
1851,,apartments,652.1903061613418,100.4017413,5.4299763500000005
1852,,apartments,801.3912025304846,100.40227242499999,5.4300023500000005
1853,,apartments,830.2268466733256,100.40279634999999,5.430001175000001
1854,,apartments,567.3069899721552,100.39743744999998,5.4285144
1855,,apartments,5884.97233079247,100.39609390000001,5.430663075
1856,Taman Mesra Jaya Apartment,apartments,1363.3167840229273,100.39625070000001,5.430180849999999
1857,,apartments,1430.3374695457605,100.39177243750001,5.4244609875
1858,,apartments,2010.979385795381,100.39043785,5.425136825000001
1859,Pangsapuri Tanjung Permai,apartments,3840.225337933581,100.38726557000001,5.429746515
1860,,apartments,1048.318280153676,100.38420992,5.42906564
1861,Pangsapuri Seri Melur,apartments,2995.4715090148047,100.38465555,5.4341444
1862,,apartments,3430.623316956529,100.37975778750001,5.443687775000001
1863,,apartments,2161.222687023492,100.37948883333333,5.4425536
1864,,apartments,2282.991621862658,100.37978348333333,5.4429661000000005
1865,,apartments,2679.2281953941288,100.38417485,5.44046215
1866,,apartments,5005.534659353194,100.389820425,5.4426141
1867,,apartments,1549.8161688512691,100.38894149999999,5.4416247250000005
1868,,apartments,2290.3319227805227,100.39061397500001,5.442089075
1869,,apartments,2380.3319796766937,100.389609175,5.441505299999999
1870,,apartments,2700.8904736307722,100.3905763,5.441610799999999
1871,,apartments,1392.0205435180646,100.3872113,5.4287956625
1872,,apartments,667.3328754593738,100.387255775,5.43015915
1873,,apartments,849.7200283880288,100.3929479,5.43177095
1874,,apartments,636.4353483939308,100.392954175,5.4321874999999995
1875,Pangsapuri Taman Dedap,apartments,2534.502360568698,100.39297302499999,5.433158725
1876,,apartments,1626.939417230102,100.3958313,5.4350434
1877,,apartments,450.57328231607227,100.38023685,5.4475199
1878,,apartments,409.4007394868824,100.38018295,5.44726745
1879,,apartments,436.853324776555,100.380149875,5.446976675
1880,,apartments,500.8226887818972,100.3801145,5.446702725
1881,,apartments,334.23411624231176,100.38005157500001,5.446397375
1882,,apartments,467.0499044948633,100.380016,5.446140575
1883,,apartments,408.4809911545359,100.379980575,5.4455918
1884,,apartments,479.2906522505224,100.37993669999999,5.445346925
1885,,apartments,503.58259933202487,100.37986602500001,5.4450575500000005
1886,,apartments,421.4405967125863,100.37988885,5.44483365
1887,,apartments,629.3826788768121,100.3810025,5.445598875
1888,,apartments,653.4256619583807,100.38099062499998,5.445386249999999
1889,,apartments,701.6000689144257,100.385010325,5.44659765
1890,,apartments,1267.4572976048876,100.38631240000001,5.444816225
1891,,apartments,1856.6663192910535,100.40181306666665,5.4489757999999995
1892,,apartments,2027.6228810442965,100.4019625,5.4479597
1893,,apartments,1538.5402494648902,100.43058105,5.429365783333334
1894,,apartments,1349.2717860829384,100.381740125,5.42562685
1895,Tropicana Bay Residences,apartments,26431.467498134087,100.30915584878052,5.34342505609756
1896,,apartments,3828.6997592405123,100.30844671666667,5.342806716666668
1897,,apartments,2227.442753265891,100.46557990000001,5.279062274999999
1898,,apartments,1266.735417203989,100.43353495,5.3180891875
1899,,apartments,1077.9301613016328,100.43354115,5.31760925
1900,,apartments,1324.634443312156,100.50155895,5.2748631999999995
1901,,apartments,1358.9454244887384,100.502371275,5.274807925
1902,,apartments,1293.9797633568087,100.502383425,5.275675775
1903,,apartments,1465.643625005035,100.5015562,5.275612799999999
1904,,apartments,1031.697472333653,100.50095799999998,5.2753049999999995
1905,,apartments,963.5133643661895,100.47455235,5.2771699750000005
1906,,apartments,669.2269577110143,100.47432973333333,5.276907116666666
1907,,apartments,285.37110643344806,100.4746906,5.27673825
1908,,apartments,1151.2094092917223,100.48126335,5.2612730249999995
1909,,apartments,1200.7170981389042,100.4702361,5.275055549999999
1910,,apartments,2279.4019022841812,100.4697507,5.2743440999999995
1911,,apartments,2728.3768153772485,100.4692842,5.2740078
1912,,apartments,724.4576090604854,100.46630742500001,5.272787875000001
1913,,apartments,5934.578867442078,100.46701715,5.27266345
1914,,apartments,1848.5591339263246,100.46552720000001,5.27213895
1915,,apartments,1887.9271323766477,100.46525385,5.2720064749999995
1916,,apartments,970.1928023230635,100.46318289999999,5.272037725
1917,,apartments,722.1852244120254,100.4634342,5.2717160000000005
1918,,apartments,1357.5106400286083,100.47277275,5.1504309
1919,,apartments,1841.0179068559678,100.53124297500001,5.1952447
1920,,apartments,1762.4626386254595,100.53190107500001,5.19533965
1921,,apartments,1638.1207481217677,100.53252800000001,5.19543
1922,,apartments,1831.829510336097,100.53184385,5.1947139
1923,,apartments,1941.474213699831,100.53244741666667,5.194589783333334
1924,,apartments,1673.430663757051,100.5331369,5.195707825
1925,,apartments,1559.4621262600751,100.533071525,5.19507155
1926,,apartments,1924.7329692838027,100.533693475,5.1952682
1927,,apartments,1221.1967054503996,100.22945046666666,5.3020205
1928,,apartments,215.33742156909557,100.305768675,5.456461625
1929,,apartments,2620.970338094616,100.30863785,5.456999325
1930,,apartments,3321.099768454494,100.310510125,5.454384874999999
1931,,apartments,842.9435252166728,100.48011174999999,5.2678889
1932,,apartments,899.521265457344,100.480000475,5.26774745
1933,,apartments,1579.2874188050366,100.49188385,5.234017175
1934,,apartments,864.7997909696202,100.499529075,5.237636425
1935,,apartments,2297.625049392429,100.49903570000001,5.237558975
1936,,apartments,1002.4490321894424,100.4980953,5.235216675
1937,,apartments,2140.282629080776,100.50530262499998,5.2127131
1938,,apartments,1869.5886947130018,100.50536365,5.212422525
1939,,apartments,746.9296192370507,100.50562969999999,5.212066075
1940,,apartments,8279.054213364294,100.24915485,5.2882874499999994
1941,,apartments,2135.166005865857,100.25205873333334,5.290377633333333
1942,,apartments,2744.399512573891,100.25589916363637,5.297066927272727
1943,,apartments,2099.0241432535863,100.25659272,5.29825292
1944,,apartments,2894.0275978775862,100.265562,5.2993024
1945,,apartments,8996.136976216985,100.26598956250001,5.2985966625
1946,Solaria Residences,apartments,8400.262556562377,100.26576915,5.300223716666666
1947,,apartments,6526.685834751951,100.28606582500001,5.45619105
1948,,apartments,1604.502544076432,100.302724125,5.4635224000000004
1949,Tamarind,apartments,3129.7191183288187,100.31006058333332,5.457465583333334
1950,Tamarind,apartments,3264.0592461700444,100.31021368333332,5.456669183333333
1951,,apartments,791.7085501480624,100.48376145,5.3526489250000004
1952,,apartments,697.6923393424373,100.483770725,5.3525126499999995
1953,,bungalow,187.20282514884465,100.46909153333333,5.3504172
1954,,bungalow,531.259813041307,100.4691868,5.349897049999999
1955,,bungalow,581.7565397890435,100.4690614,5.349774775
1956,The Loft,apartments,2293.322355876048,100.28787685,5.281962975
