id,center_lng,center_lat
1612,100.44561702824137,5.394706339585828
1613,100.44561702824137,5.385762910374868
1614,100.44561702824137,5.376819349551065
1615,100.44561702824137,5.367875657330401
1616,100.44561702824137,5.358931833928873
1617,100.44561702824137,5.349987879562493
1618,100.44561702824137,5.341043794447289
1619,100.44561702824137,5.332099578799308
1620,100.44561702824137,5.323155232834608
1621,100.44561702824137,5.314210756769268
1622,100.44561702824137,5.305266150819378
1623,100.44561702824137,5.296321415201046
1624,100.44561702824137,5.2873765501303955
1625,100.44561702824137,5.278431555823569
1626,100.44561702824137,5.269486432496719
1627,100.44561702824137,5.260541180366016
1628,100.44561702824137,5.2515957996476486
1629,100.44561702824137,5.242650290557819
1630,100.44561702824137,5.233704653312743
1631,100.44561702824137,5.224758888128655
1632,100.44561702824137,5.215812995221804
1633,100.44561702824137,5.206866974808456
1634,100.44561702824137,5.197920827104889
1635,100.44561702824137,5.1889745523274
1636,100.44561702824137,5.1800281506923
1637,100.44561702824137,5.1710816224159135
1638,100.44561702824137,5.162134967714584
1639,100.44561702824137,5.15318818680467
1640,100.44561702824137,5.144241279902541
1641,100.44561702824137,5.1352942472245875
1642,100.44561702824137,5.126347088987211
1646,100.45460018108258,5.56460620101724
1647,100.45460018108258,5.555665313465207
1648,100.45460018108258,5.546724290199766
1649,100.45460018108258,5.537783131436588
1650,100.45460018108258,5.528841837391363
1651,100.45460018108258,5.519900408279797
1652,100.45460018108258,5.51095884431761
1653,100.45460018108258,5.502017145720541
1654,100.45460018108258,5.493075312704344
1655,100.45460018108258,5.484133345484791
1656,100.45460018108258,5.475191244277667
1657,100.45460018108258,5.466249009298778
1658,100.45460018108258,5.457306640763941
1659,100.45460018108258,5.4483641388889925
1660,100.45460018108258,5.439421503889786
1661,100.45460018108258,5.43047873598219
1662,100.45460018108258,5.4215358353820875
1663,100.45460018108258,5.412592802305379
1664,100.45460018108258,5.403649636967982
1665,100.45460018108258,5.394706339585828
1666,100.45460018108258,5.385762910374868
1667,100.45460018108258,5.376819349551065
1668,100.45460018108258,5.367875657330401
